avg_ling,ling_count,ling_sum,stu_id
2.184,40,87.36,6513
10.8,1,10.8,6518
17.66,4,70.64,6520
3.56315789474,19,67.7,6524
3.26571428571,21,68.58,6525
0.705185185185,54,38.08,6526
2.11630434783,92,194.7,6527
0.9855,40,39.42,6532
2.22893617021,94,209.52,6533
0.497692307692,78,38.82,6534
2.37163636364,55,130.44,6535
0.440571428571,70,30.84,6540
1.04076923077,78,81.18,6541
0.316111111111,216,68.28,6544
1.36563380282,142,193.92,6545
0.65387755102,49,32.04,6546
1.97086956522,46,90.66,6547
0.696129032258,93,64.74,6550
1.20935064935,77,93.12,6551
3.35785714286,28,94.02,6552
2.68133333333,45,120.66,6553
0.466956521739,46,21.48,6554
0.8825,24,21.18,6555
0.295227272727,88,25.98,6562
1.41574468085,47,66.54,6563
1.833,60,109.98,6564
2.07918367347,49,101.88,6565
0.474146341463,82,38.88,6566
1.27,80,101.6,6567
3.66571428571,42,153.96,6572
3.44142857143,42,144.54,6573
1.28,30,38.4,6574
3.39352941176,34,115.38,6575
0.617227722772,101,62.34,6578
1.60941176471,51,82.08,6579
0.520526315789,38,19.78,6584
14.05,2,28.1,6588
1.91612903226,31,59.4,6589
0.8848,25,22.12,6590
3.08,2,6.16,6592
0.6525,32,20.88,6594
1.26,1,1.26,6596
10.46,1,10.46,6600
0.1875,24,4.5,6604
0.258947368421,19,4.92,6610
0.642702702703,37,23.78,6614
2.736875,32,87.58,6620
1.29333333333,9,11.64,6621
3.0,1,3.0,6624
0.763076923077,13,9.92,6626
2.12666666667,18,38.28,6628
2.912,30,87.36,6629
1.77191489362,47,83.28,6630
1.11918367347,98,109.68,6631
1.92830769231,65,125.34,6636
1.65116883117,77,127.14,6637
1.76375,32,56.44,6642
0.28,4,1.12,6646
0.319024390244,123,39.24,6648
0.73724137931,29,21.38,6650
3.48333333333,6,20.9,6652
0.784,10,7.84,6654
0.537209302326,43,23.1,6656
1.26,1,1.26,6660
0.187777777778,36,6.76,6662
0.824680851064,47,38.76,6666
0.745714285714,7,5.22,6668
0.939518072289,83,77.98,6670
0.281,60,16.86,6672
0.433333333333,54,23.4,6678
1.044,35,36.54,6680
0.467692307692,39,18.24,6682
1.56666666667,3,4.7,6686
2.2,2,4.4,6687
1.47172413793,29,42.68,6694
1.23571428571,42,51.9,6695
1.875,28,52.5,6696
1.21448275862,58,70.44,6697
0.696,20,13.92,6702
0.245,16,3.92,6708
0.55125,32,17.64,6710
0.64,18,11.52,6714
0.190487804878,82,15.62,6716
0.140769230769,52,7.32,6718
4.44363636364,11,48.88,6720
0.8,4,3.2,6722
0.75,8,6.0,6728
0.607,20,12.14,6730
0.646666666667,21,13.58,6736
1.17,4,4.68,6738
0.371578947368,19,7.06,6740
3.72068965517,58,215.8,6748
1.00701030928,194,195.36,6749
3.0841025641,39,120.28,6750
3.6,19,68.4,6751
0.583846153846,78,45.54,6754
0.3075,264,81.18,6755
0.513333333333,6,3.08,6760
0.5,3,1.5,6762
1.188,20,23.76,6764
0.620571428571,35,21.72,6768
1.06761904762,21,22.42,6770
1.04461538462,13,13.58,6772
1.32428571429,14,18.54,6774
0.573913043478,23,13.2,6778
0.9675,8,7.74,6784
1.0875,40,43.5,6786
0.965,4,3.86,6788
1.35,4,5.4,6790
0.48,5,2.4,6792
1.01142857143,7,7.08,6798
0.475714285714,14,6.66,6800
3.6,2,7.2,6801
7.47333333333,15,112.1,6802
0.792,5,3.96,6804
0.963,20,19.26,6806
2.42628571429,35,84.92,6808
1.416,55,77.88,6809
3.3,1,3.3,6816
1.52275862069,29,44.16,6817
0.391764705882,17,6.66,6820
0.366666666667,30,11.0,6822
1.148,5,5.74,6824
2.195,8,17.56,6826
0.364615384615,13,4.74,6828
5.36,6,32.16,6830
3.79894736842,19,72.18,6832
0.753846153846,13,9.8,6834
1.17272727273,44,51.6,6836
1.00666666667,9,9.06,6838
3.912,5,19.56,6840
0.444,15,6.66,6844
1.45111111111,18,26.12,6846
0.94,11,10.34,6856
0.27,12,3.24,6858
1.5,19,28.5,6862
3.36384615385,26,87.46,6872
2.4325,16,38.92,6873
1.88666666667,51,96.22,6874
1.64448979592,49,80.58,6875
0.725,4,2.9,6876
5.0,1,5.0,6877
1.01,6,6.06,6880
0.39625,16,6.34,6884
2.24727272727,11,24.72,6886
3.6,1,3.6,6887
1.03222222222,18,18.58,6890
0.493333333333,18,8.88,6892
1.26,4,5.04,6894
12.032,5,60.16,6896
0.06,2,0.12,6898
0.752727272727,11,8.28,6900
0.471162790698,43,20.26,6902
-1.16,3,-3.48,6903
0.85619047619,21,17.98,6904
1.26,1,1.26,6906
0.290285714286,35,10.16,6916
3.1,4,12.4,6917
2.896,10,28.96,6920
1.495,4,5.98,6922
2.3232183908,87,202.12,6924
2.724,40,108.96,6925
2.67333333333,30,80.2,6926
2.142,20,42.84,6927
1.24,3,3.72,6928
1.89,30,56.7,6930
1.77461538462,26,46.14,6931
0.276,5,1.38,6932
0.518769230769,65,33.72,6942
0.424615384615,13,5.52,6944
0.6,3,1.8,6950
0.675,4,2.7,6956
1.18666666667,21,24.92,6960
0.466956521739,23,10.74,6964
0.492,45,22.14,6966
0.698571428571,14,9.78,6970
0.369090909091,22,8.12,6972
1.26,1,1.26,6974
0.165,4,0.66,6980
3.0,3,9.0,6982
1.874375,32,59.98,6988
2.05666666667,18,37.02,6989
2.16315789474,19,41.1,6990
1.627,60,97.62,6991
0.242142857143,28,6.78,6992
0.76,4,3.04,6994
1.52666666667,12,18.32,6996
0.685,8,5.48,6998
0.852222222222,36,30.68,7004
0.5465,40,21.86,7008
8.05,2,16.1,7009
0.808571428571,42,33.96,7010
5.18333333333,6,31.1,7011
0.88125,32,28.2,7014
5.5,1,5.5,7015
0.61119266055,109,66.62,7016
0.492307692308,13,6.4,7020
0.438536585366,41,17.98,7022
1.32484848485,33,43.72,7026
1.03325301205,83,85.76,7028
1.8,1,1.8,7029
0.48,6,2.88,7032
5.0,1,5.0,7033
1.64285714286,7,11.5,7034
0.878,20,17.56,7038
2.62771929825,57,149.78,7040
1.43234042553,47,67.32,7041
2.33823529412,34,79.5,7042
1.98342857143,35,69.42,7043
2.04681818182,44,90.06,7044
1.55720930233,43,66.96,7045
1.99173913043,46,91.62,7046
2.42625,32,77.64,7047
0.622424242424,33,20.54,7056
1.11,10,11.1,7060
0.490909090909,11,5.4,7062
0.97,10,9.7,7066
0.745,32,23.84,7068
3.6,1,3.6,7069
0.653432835821,67,43.78,7070
1.33333333333,6,8.0,7072
3.75833333333,12,45.1,7078
0.255,8,2.04,7080
0.96,9,8.64,7082
1.0,2,2.0,7084
0.878095238095,21,18.44,7086
0.321754385965,57,18.34,7088
0.392967032967,91,35.76,7094
0.845070422535,71,60.0,7096
1.07,10,10.7,7100
2.548,80,203.84,7102
2.63323943662,71,186.96,7103
1.90877419355,155,295.86,7106
2.51584158416,101,254.1,7107
3.23111111111,72,232.64,7108
2.05384615385,78,160.2,7109
0.753333333333,102,76.84,7114
0.310038910506,257,79.68,7116
1.92148148148,81,155.64,7117
0.657011494253,87,57.16,7122
1.02333333333,18,18.42,7124
0.616,40,24.64,7126
0.685882352941,17,11.66,7128
0.735333333333,60,44.12,7134
1.21428571429,7,8.5,7136
1.16,10,11.6,7142
1.76,5,8.8,7144
0.761538461538,13,9.9,7152
1.67777777778,18,30.2,7154
1.92693069307,101,194.62,7156
2.86266666667,45,128.82,7157
3.373,20,67.46,7158
3.47675675676,37,128.64,7159
1.24176470588,34,42.22,7160
2.52486486486,37,93.42,7161
0.953055555556,72,68.62,7162
1.29903614458,83,107.82,7163
1.49011235955,89,132.62,7164
1.67918918919,148,248.52,7165
3.5192,50,175.96,7166
1.98428571429,28,55.56,7167
2.34262295082,61,142.9,7168
2.00272727273,66,132.18,7169
2.225,4,8.9,7170
0.7912,50,39.56,7176
0.368205128205,39,14.36,7178
0.5176,25,12.94,7180
1.5,1,1.5,7182
0.8616,25,21.54,7184
0.775172413793,29,22.48,7186
1.14551724138,29,33.22,7190
0.554857142857,105,58.26,7192
1.41,2,2.82,7193
0.875384615385,39,34.14,7198
0.577746478873,71,41.02,7202
0.652380952381,42,27.4,7204
0.587142857143,28,16.44,7208
3.17575757576,33,104.8,7216
2.54727272727,11,28.02,7217
2.06260869565,23,47.44,7218
0.206666666667,36,7.44,7219
2.4701754386,57,140.8,7220
2.652,65,172.38,7221
2.81777777778,36,101.44,7222
1.50652173913,46,69.3,7223
0.784166666667,24,18.82,7228
1.05217391304,46,48.4,7230
1.13900990099,101,115.04,7232
1.43384615385,13,18.64,7234
0.54064516129,31,16.76,7236
0.884444444444,18,15.92,7240
0.739069767442,43,31.78,7242
0.482325581395,129,62.22,7244
0.658548387097,124,81.66,7245
1.8,1,1.8,7250
1.81818181818,11,20.0,7252
0.595333333333,60,35.72,7254
0.9375,32,30.0,7256
0.636216216216,37,23.54,7258
4.77578947368,19,90.74,7260
0.642222222222,36,23.12,7262
1.13157894737,19,21.5,7264
0.671166666667,60,40.27,7266
1.43625,40,57.45,7268
0.809122807018,57,46.12,7270
6.2,1,6.2,7271
0.4825,16,7.72,7272
0.83,14,11.62,7274
0.608064516129,62,37.7,7278
2.737,10,27.37,7280
0.776144578313,83,64.42,7282
4.62230769231,26,120.18,7288
2.03625,16,32.58,7289
2.4909375,64,159.42,7292
1.74789473684,76,132.84,7293
2.34618556701,97,227.58,7294
1.69294117647,102,172.68,7295
1.26666666667,18,22.8,7296
0.4056,25,10.14,7298
0.244444444444,18,4.4,7300
0.03,2,0.06,7301
0.658857142857,35,23.06,7310
1.01090909091,33,33.36,7312
1.31666666667,6,7.9,7314
0.324736842105,38,12.34,7318
0.560689655172,29,16.26,7324
1.28947368421,19,24.5,7326
1.22222222222,9,11.0,7332
1.09,10,10.9,7334
1.05555555556,9,9.5,7336
1.02727272727,11,11.3,7338
1.15888888889,18,20.86,7340
0.95037037037,27,25.66,7342
0.6875,8,5.5,7346
0.768115942029,69,53.0,7348
0.548125,32,17.54,7350
1.68967741935,93,157.14,7354
1.58025,80,126.42,7355
1.79090909091,77,137.9,7356
1.62255319149,47,76.26,7357
2.66731707317,82,218.72,7360
1.61798319328,119,192.54,7361
0.778823529412,17,13.24,7370
0.369615384615,156,57.66,7372
1.26,1,1.26,7373
0.54,10,5.4,7376
0.93,2,1.86,7378
0.355,4,1.42,7382
1.125,12,13.5,7384
1.35,12,16.2,7386
1.38666666667,3,4.16,7390
0.27,4,1.08,7392
0.48,6,2.88,7402
0.365714285714,7,2.56,7406
0.24,2,0.48,7410
0.449142857143,35,15.72,7412
2.835,24,68.04,7413
2.16,44,95.04,7416
1.8346875,64,117.42,7417
2.41448275862,29,70.02,7418
2.06896551724,29,60.0,7419
3.02622222222,45,136.18,7420
1.89088235294,68,128.58,7421
1.73322033898,177,306.78,7422
1.85461538462,156,289.32,7423
1.93255813953,43,83.1,7426
1.26976744186,129,163.8,7427
0.547032967033,91,49.78,7428
4.09636363636,22,90.12,7430
1.75,6,10.5,7431
1.21333333333,18,21.84,7432
0.626956521739,23,14.42,7440
1.172,5,5.86,7442
0.6,21,12.6,7446
1.4875,8,11.9,7450
0.738333333333,72,53.16,7452
1.27666666667,18,22.98,7458
0.61914893617,141,87.3,7460
1.88713375796,157,296.28,7461
0.732,5,3.66,7466
0.539,20,10.78,7468
0.345,16,5.52,7470
0.48,2,0.96,7476
5.9,1,5.9,7478
7.50666666667,3,22.52,7480
0.76,51,38.76,7484
0.703529411765,102,71.76,7485
2.71789473684,19,51.64,7486
2.66285714286,21,55.92,7487
1.86133333333,30,55.84,7488
1.88150943396,53,99.72,7489
1.87787234043,47,88.26,7490
1.5806557377,61,96.42,7491
1.13785714286,28,31.86,7492
1.60258064516,31,49.68,7493
0.76,9,6.84,7500
1.0216,25,25.54,7502
3.2,3,9.6,7503
1.135,8,9.08,7504
1.05,10,10.5,7516
0.949122807018,57,54.1,7518
0.12,2,0.24,7520
1.42285714286,7,9.96,7522
0.648,15,9.72,7528
1.13888888889,18,20.5,7532
0.378,10,3.78,7534
0.516,5,2.58,7536
2.8,1,2.8,7537
0.725454545455,11,7.98,7540
0.5325,16,8.52,7544
3.6,1,3.6,7545
2.13894736842,19,40.64,7548
1.84636363636,22,40.62,7549
1.03428571429,7,7.24,7550
1.347,20,26.94,7551
1.51448275862,29,43.92,7552
1.96736842105,19,37.38,7553
2.5,1,2.5,7556
2.5,1,2.5,7557
0.64,6,3.84,7566
3.6,2,7.2,7567
0.775384615385,13,10.08,7568
1.32571428571,14,18.56,7570
0.776666666667,18,13.98,7572
1.65,6,9.9,7574
5.85,2,11.7,7588
6.8,2,13.6,7589
8.8,1,8.8,7590
11.1,1,11.1,7592
2.5,1,2.5,7593
0.758571428571,14,10.62,7606
1.86984126984,63,117.8,7610
1.7431496063,127,221.38,7611
1.75416666667,48,84.2,7612
1.76357142857,56,98.76,7613
1.88,9,16.92,7616
0.938888888889,18,16.9,7618
0.165,4,0.66,7620
0.3875,48,18.6,7624
0.611578947368,38,23.24,7630
0.833333333333,9,7.5,7632
3.1,1,3.1,7633
0.584615384615,39,22.8,7634
0.517777777778,27,13.98,7636
1.47459459459,37,54.56,7640
0.762857142857,28,21.36,7642
0.491428571429,63,30.96,7644
0.03,4,0.12,7646
0.48,5,2.4,7648
0.848,15,12.72,7650
0.19,18,3.42,7656
0.3,48,14.4,7658
0.594,10,5.94,7660
0.882589928058,139,122.68,7666
0.702666666667,270,189.72,7667
0.459469026549,113,51.92,7670
0.324666666667,270,87.66,7671
0.968947368421,209,202.51,7672
0.6271875,384,240.84,7673
0.534545454545,11,5.88,7674
3.6,4,14.4,7675
0.860625,32,27.54,7676
3.6,4,14.4,7677
1.18769230769,13,15.44,7678
0.352363636364,55,19.38,7680
2.20666666667,9,19.86,7681
0.58,18,10.44,7686
1.2,2,2.4,7687
1.04041666667,48,49.94,7688
0.130909090909,22,2.88,7690
0.39,4,1.56,7694
0.243636363636,66,16.08,7700
0.548,15,8.22,7701
1.617,20,32.34,7702
3.6,2,7.2,7703
0.185,12,2.22,7706
1.44,7,10.08,7707
0.228,25,5.7,7708
1.47272727273,11,16.2,7709
0.353846153846,39,13.8,7712
1.077,20,21.54,7713
0.451764705882,34,15.36,7714
3.23454545455,11,35.58,7715
0.4275,40,17.1,7718
0.282857142857,7,1.98,7722
0.194210526316,38,7.38,7724
0.8475,8,6.78,7725
2.575,4,10.3,7728
1.755,28,49.14,7729
1.38,58,80.04,7730
1.37368421053,76,104.4,7731
1.133,20,22.66,7732
0.936,40,37.44,7733
0.075,4,0.3,7734
3.6,2,7.2,7735
4.0,2,8.0,7736
0.616363636364,22,13.56,7738
2.232,5,11.16,7739
0.709285714286,28,19.86,7740
1.29,6,7.74,7741
1.02461538462,13,13.32,7742
0.498529411765,68,33.9,7746
1.58571428571,7,11.1,7747
0.3336,25,8.34,7748
3.6,1,3.6,7749
1.00263157895,38,38.1,7750
1.24,3,3.72,7751
0.7896,25,19.74,7754
1.77,2,3.54,7755
0.874090909091,44,38.46,7756
1.03,18,18.54,7757
0.499285714286,28,13.98,7762
3.26727272727,11,35.94,7763
1.68818181818,22,37.14,7764
3.6,2,7.2,7765
1.40833333333,24,33.8,7766
3.6,2,7.2,7767
0.768,15,11.52,7770
1.248,10,12.48,7772
3.6,2,7.2,7773
0.971428571429,35,34.0,7776
1.165,12,13.98,7777
1.46142857143,14,20.46,7778
0.0471428571429,14,0.66,7779
1.55821428571,56,87.26,7788
0.944,45,42.48,7789
3.50714285714,28,98.2,7794
1.06,9,9.54,7795
0.678,10,6.78,7796
0.190714285714,28,5.34,7800
0.873953488372,43,37.58,7802
3.6,7,25.2,7803
0.304285714286,14,4.26,7804
0.426857142857,35,14.94,7808
3.8,7,26.6,7809
0.71,6,4.26,7812
0.03,2,0.06,7813
0.465882352941,51,23.76,7822
0.03,4,0.12,7823
0.396818181818,44,17.46,7824
1.85,12,22.2,7826
3.6,2,7.2,7827
0.696,25,17.4,7828
3.6,1,3.6,7829
0.54,12,6.48,7830
0.581538461538,26,15.12,7832
1.31052631579,19,24.9,7833
0.73125,16,11.7,7834
0.03,2,0.06,7835
0.396,50,19.8,7838
0.15,8,1.2,7839
0.668181818182,22,14.7,7840
3.6,2,7.2,7841
0.506666666667,27,13.68,7842
3.88,5,19.4,7843
0.32,30,9.6,7846
0.9,4,3.6,7847
1.33064516129,62,82.5,7848
0.897473684211,95,85.26,7849
1.57785714286,28,44.18,7852
2.09647058824,17,35.64,7853
1.38470588235,17,23.54,7854
1.18666666667,18,21.36,7855
1.67176470588,34,56.84,7856
4.8,2,9.6,7857
0.6,24,14.4,7862
2.16,6,12.96,7863
0.858260869565,23,19.74,7864
3.255,12,39.06,7865
1.70181818182,11,18.72,7870
3.6,4,14.4,7871
0.627777777778,18,11.3,7872
0.754285714286,21,15.84,7874
3.6,8,28.8,7875
1.056,10,10.56,7880
0.816,5,4.08,7881
0.415161290323,62,25.74,7882
3.6,8,28.8,7883
0.655833333333,72,47.22,7886
1.6896,25,42.24,7887
0.596086956522,46,27.42,7888
3.6,15,54.0,7889
0.684545454545,22,15.06,7892
3.6,9,32.4,7893
0.489473684211,19,9.3,7896
3.05076923077,13,39.66,7897
3.34769230769,13,43.52,7898
2.5335483871,31,78.54,7899
1.12588235294,17,19.14,7900
3.6,6,21.6,7901
0.42,31,13.02,7906
1.61454545455,11,17.76,7907
3.0,1,3.0,7908
1.32857142857,7,9.3,7909
0.165,12,1.98,7910
0.54,4,2.16,7911
2.21413793103,87,192.63,7912
1.16481203008,133,154.92,7913
2.46604651163,43,106.04,7914
1.90259259259,54,102.74,7915
1.705,44,75.02,7918
2.65161290323,31,82.2,7919
0.915,8,7.32,7920
0.750769230769,39,29.28,7922
0.776470588235,17,13.2,7930
0.492,5,2.46,7932
1.72,68,116.96,7934
2.61428571429,7,18.3,7935
0.59037037037,27,15.94,7938
0.916363636364,11,10.08,7939
1.12,3,3.36,7940
3.6,2,7.2,7941
0.788571428571,42,33.12,7942
2.796,5,13.98,7943
1.3,6,7.8,7944
0.63,2,1.26,7945
1.156,30,34.68,7946
1.916,15,28.74,7947
18.55,2,37.1,7950
0.312,5,1.56,7956
0.485,12,5.82,7958
3.6,1,3.6,7961
1.43333333333,15,21.5,7962
3.6,2,7.2,7963
3.07785714286,28,86.18,7964
3.6,4,14.4,7965
1.26,1,1.26,7968
2.51285714286,28,70.36,7972
2.475,40,99.0,7973
1.6940625,64,108.42,7974
1.22927272727,110,135.22,7975
1.26426229508,61,77.12,7976
1.53481481481,81,124.32,7977
0.597931034483,29,17.34,7978
1.3,3,3.9,7979
0.523333333333,18,9.42,7980
1.815,8,14.52,7981
0.9408,25,23.52,7982
3.6,1,3.6,7983
0.62,12,7.44,7984
0.63,22,13.86,7986
1.965,8,15.72,7987
0.276923076923,13,3.6,7990
3.6,3,10.8,7991
0.746666666667,18,13.44,7994
3.6,3,10.8,7995
0.439298245614,57,25.04,7998
2.61818181818,22,57.6,7999
0.8325,24,19.98,8000
3.6,2,7.2,8001
0.5184,25,12.96,8002
0.59,18,10.62,8004
3.6,3,10.8,8005
0.76,6,4.56,8006
3.6,2,7.2,8007
2.16,13,28.08,8008
3.17142857143,7,22.2,8009
0.544285714286,14,7.62,8010
1.98857142857,7,13.92,8011
0.24,7,1.68,8014
0.677368421053,38,25.74,8016
2.34,4,9.36,8017
1.03565217391,23,23.82,8018
1.368,5,6.84,8019
0.831698113208,53,44.08,8020
2.892,10,28.92,8021
0.295384615385,26,7.68,8022
3.06857142857,7,21.48,8023
1.31727272727,22,28.98,8024
3.6,7,25.2,8025
0.715,48,34.32,8026
3.102,10,31.02,8027
0.469090909091,22,10.32,8028
3.6,3,10.8,8029
19.75,8,158.0,8030
14.8,5,74.0,8031
0.662,30,19.86,8032
2.25,6,13.5,8033
1.75826086957,23,40.44,8036
0.989491525424,59,58.38,8037
1.86153846154,26,48.4,8038
0.904,60,54.24,8039
1.63846153846,26,42.6,8040
0.812608695652,46,37.38,8041
0.976470588235,51,49.8,8048
2.588,15,38.82,8049
0.414,40,16.56,8050
2.7,5,13.5,8051
0.454468085106,47,21.36,8052
2.295,12,27.54,8053
0.156923076923,26,4.08,8054
0.586829268293,41,24.06,8056
3.39333333333,18,61.08,8057
1.15288135593,59,68.02,8058
2.23384615385,13,29.04,8059
2.24,8,17.92,8060
3.6,4,14.4,8061
0.68126984127,63,42.92,8062
3.6,8,28.8,8063
0.96,47,45.12,8064
3.6,4,14.4,8065
0.957857142857,28,26.82,8066
1.81,12,21.72,8067
0.868235294118,51,44.28,8070
2.39666666667,18,43.14,8071
1.33588235294,34,45.42,8080
2.776,15,41.64,8081
2.03333333333,15,30.5,8082
3.6,20,72.0,8083
1.178,10,11.78,8084
3.6,1,3.6,8085
0.575,36,20.7,8086
3.06,7,21.42,8087
2.06193548387,31,63.92,8088
1.56765957447,47,73.68,8089
2.30571428571,7,16.14,8090
1.72875,16,27.66,8091
2.30470588235,17,39.18,8092
2.14222222222,27,57.84,8093
1.58307692308,13,20.58,8094
1.37666666667,36,49.56,8095
3.08666666667,12,37.04,8098
1.30875,16,20.94,8099
2.15703703704,27,58.24,8100
1.85612903226,31,57.54,8101
1.94545454545,11,21.4,8102
1.44,15,21.6,8103
1.48857142857,42,62.52,8104
0.955862068966,58,55.44,8105
1.42636363636,22,31.38,8106
3.249,20,64.98,8107
0.445714285714,7,3.12,8108
0.445714285714,28,12.48,8110
3.124,15,46.86,8111
0.544651162791,129,70.26,8114
1.90777777778,54,103.02,8115
0.267906976744,43,11.52,8120
0.15,4,0.6,8121
0.548,180,98.64,8122
3.1632,25,79.08,8123
0.408181818182,44,17.96,8124
3.6,3,10.8,8128
3.6,1,3.6,8129
0.495,88,43.56,8130
0.94896,125,118.62,8131
0.793333333333,9,7.14,8136
3.6,1,3.6,8138
3.6,11,39.6,8139
3.365,8,26.92,8142
2.16,15,32.4,8143
0.58064516129,31,18.0,8146
3.6,8,28.8,8147
1.23384615385,221,272.68,8154
0.968571428571,196,189.84,8155
1.092,15,16.38,8156
0.18,2,0.36,8157
1.73185185185,54,93.52,8158
1.55029411765,68,105.42,8159
1.949,20,38.98,8160
1.21304347826,23,27.9,8161
1.87428571429,14,26.24,8162
1.63714285714,7,11.46,8163
0.72,60,43.2,8166
3.6,5,18.0,8167
10.42,3,31.26,8172
2.172,10,21.72,8173
0.706923076923,52,36.76,8174
3.05076923077,13,39.66,8175
0.298571428571,42,12.54,8176
2.025,12,24.3,8177
0.694285714286,14,9.72,8178
2.922,10,29.22,8179
0.642857142857,7,4.5,8180
1.22,3,3.66,8181
0.506666666667,9,4.56,8184
0.735,4,2.94,8185
1.26,2,2.52,8190
2.0672,25,51.68,8196
2.38363636364,11,26.22,8197
0.234545454545,11,2.58,8200
0.712083333333,48,34.18,8204
1.84857142857,21,38.82,8205
0.628489208633,139,87.36,8206
3.42272727273,22,75.3,8207
1.25405405405,37,46.4,8208
2.58,10,25.8,8209
0.646849315068,73,47.22,8214
2.85882352941,34,97.2,8215
0.543870967742,62,33.72,8218
2.655,8,21.24,8219
0.816,15,12.24,8222
3.6,6,21.6,8223
0.628301886792,53,33.3,8232
3.6,9,32.4,8233
0.548727272727,55,30.18,8238
3.26727272727,11,35.94,8239
0.643333333333,18,11.58,8240
1.38,3,4.14,8241
0.689,60,41.34,8242
1.932,5,9.66,8243
0.493695652174,92,45.42,8246
2.69862068966,29,78.26,8247
0.406153846154,13,5.28,8248
1.34571428571,14,18.84,8249
1.273125,32,40.74,8250
2.76,14,38.64,8251
2.34666666667,24,56.32,8252
3.6,17,61.2,8253
0.62,12,7.44,8254
1.815,4,7.26,8255
0.42,39,16.38,8256
2.036,15,30.54,8257
0.75512195122,41,30.96,8262
1.998,20,39.96,8263
0.563697478992,119,67.08,8266
2.23787234043,47,105.18,8267
0.387906976744,129,50.04,8268
1.308,5,6.54,8269
0.543396226415,53,28.8,8270
2.58545454545,11,28.44,8271
0.598181818182,33,19.74,8272
1.79333333333,9,16.14,8273
0.673333333333,27,18.18,8274
3.6,2,7.2,8275
0.591428571429,35,20.7,8276
0.366,10,3.66,8277
3.16,5,15.8,8278
0.18,2,0.36,8279
0.474857142857,35,16.62,8282
1.775,12,21.3,8283
0.669130434783,92,61.56,8284
1.62428571429,14,22.74,8285
2.57411764706,34,87.52,8286
2.196,10,21.96,8287
1.77,24,42.48,8288
1.03826086957,23,23.88,8289
1.52171428571,35,53.26,8290
0.977727272727,44,43.02,8291
2.58,70,180.6,8294
2.24204545455,88,197.3,8295
2.09166666667,24,50.2,8296
2.10139534884,43,90.36,8297
0.553333333333,72,39.84,8300
2.82,50,141.0,8301
1.04074074074,54,56.2,8308
2.97272727273,11,32.7,8309
0.96,5,4.8,8310
3.6,8,28.8,8311
0.541929824561,342,185.34,8314
1.60578947368,76,122.04,8315
0.388,15,5.82,8316
1.58666666667,9,14.28,8317
2.0,12,24.0,8322
2.78571428571,14,39.0,8323
0.437640449438,178,77.9,8326
2.89363636364,22,63.66,8327
0.31504,375,118.14,8328
1.44181818182,33,47.58,8329
0.525789473684,38,19.98,8330
3.6,16,57.6,8331
0.732,35,25.62,8332
1.89473684211,19,36.0,8333
0.692352941176,102,70.62,8340
2.77363636364,22,61.02,8341
0.443181818182,88,39.0,8342
3.6,12,43.2,8343
0.659240506329,79,52.08,8344
3.005,12,36.06,8345
0.643255813953,43,27.66,8346
3.6,10,36.0,8347
0.730909090909,143,104.52,8352
3.6,30,108.0,8353
1.75854545455,55,96.72,8354
2.4,10,24.0,8355
1.66034482759,58,96.3,8358
1.27058823529,68,86.4,8359
1.43333333333,3,4.3,8364
3.6,2,7.2,8365
0.6504,100,65.04,8366
1.63,6,9.78,8367
0.5616,50,28.08,8368
0.970434782609,23,22.32,8369
0.609230769231,13,7.92,8378
1.95,24,46.8,8379
0.7232,75,54.24,8384
1.43454545455,22,31.56,8385
7.3,1,7.3,8386
0.544675324675,77,41.94,8392
1.11631578947,38,42.42,8393
0.449052631579,95,42.66,8394
1.25833333333,36,45.3,8395
0.470181818182,110,51.72,8396
1.155,24,27.72,8397
0.435862068966,87,37.92,8398
2.56695652174,23,59.04,8399
0.690687022901,131,90.48,8400
1.88285714286,21,39.54,8401
0.544137931034,116,63.12,8402
0.85875,16,13.74,8403
0.842406015038,133,112.04,8404
1.87,6,11.22,8405
0.427272727273,165,70.5,8406
1.30666666667,9,11.76,8407
3.65,14,51.1,8408
2.95090909091,11,32.46,8409
0.811304347826,23,18.66,8412
0.6275,24,15.06,8413
0.775217391304,46,35.66,8414
2.80666666667,9,25.26,8415
0.511132075472,106,54.18,8418
1.225,40,49.0,8422
2.766,10,27.66,8423
0.6825,96,65.52,8424
2.79857142857,14,39.18,8425
1.87456790123,81,151.84,8426
1.39301204819,83,115.62,8427
3.0695,40,122.78,8428
3.042,10,30.42,8429
1.62162162162,74,120.0,8432
1.57253731343,67,105.36,8433
12.0625,8,96.5,8434
1.113,20,22.26,8435
0.283469387755,98,27.78,8436
1.56,9,14.04,8437
0.536774193548,93,49.92,8444
3.42325581395,43,147.2,8445
0.462975778547,289,133.8,8448
3.6,6,21.6,8449
0.748064516129,124,92.76,8450
3.16875,16,50.7,8451
0.347619047619,63,21.9,8452
1.08,31,33.48,8453
0.492,15,7.38,8454
2.72571428571,35,95.4,8455
0.94,6,5.64,8456
4.235,8,33.88,8457
0.842195121951,82,69.06,8458
3.228,10,32.28,8459
0.714769230769,65,46.46,8460
0.557260273973,73,40.68,8462
2.97652173913,46,136.92,8463
0.528631578947,95,50.22,8464
3.6,20,72.0,8465
0.252658227848,237,59.88,8466
3.369,60,202.14,8467
0.445714285714,28,12.48,8468
4.06666666667,6,24.4,8469
0.7386,100,73.86,8470
3.16125,16,50.58,8471
