left_money_max,stu_id
303.92,6834
378.15,6835
505.25,6836
228.09,6837
202.4,6838
146.76,6839
589.77,6840
344.66,6841
301.5,6844
206.99,6845
273.84,6846
302.39,6847
214.81,6856
243.13,6857
255.06,6858
302.14,6859
204.52,6862
268.61,6863
240.53,6872
135.21,6873
214.49,6874
326.53,6875
206.79,6876
242.0,6877
527.23,6880
307.44,6881
141.25,6882
168.39,6883
310.09,6884
317.05,6885
334.87,6886
455.38,6887
424.81,6890
458.61,6891
324.8,6892
306.67,6893
270.95,6894
256.12,6895
141.06,6896
121.65,6897
304.02,6898
221.13,6899
346.91,6900
267.21,6901
331.75,6902
287.78,6903
500.08,6904
305.11,6905
443.43,6906
471.76,6907
523.18,6916
445.52,6917
215.06,6920
320.75,6921
854.81,6922
610.81,6923
163.96,6924
121.11,6925
215.98,6926
148.37,6927
319.44,6928
228.74,6929
241.15,6930
225.9,6931
208.15,6932
125.66,6933
203.1,6942
266.24,6943
305.48,6944
107.65,6945
305.05,6950
345.78,6951
240.41,6956
210.31,6957
134.27,6960
114.93,6961
152.21,6964
201.52,6965
305.75,6966
302.64,6967
233.87,6970
207.74,6971
252.26,6972
212.28,6973
125.37,6974
356.23,6975
210.83,6978
202.05,6979
454.57,6980
311.35,6981
124.83,6982
139.51,6983
512.87,6984
299.54,6985
319.38,6988
160.31,6989
202.51,6990
120.29,6991
219.34,6992
274.62,6993
285.76,6994
204.45,6995
307.11,6996
400.34,6997
331.92,6998
311.31,6999
302.19,7004
303.71,7005
308.27,7008
413.45,7009
411.72,7010
331.63,7011
501.0,7014
539.71,7015
559.38,7016
1014.96,7017
245.77,7020
200.08,7021
417.03,7022
311.14,7023
307.03,7026
343.06,7027
302.6,7028
211.56,7029
310.0,7032
211.69,7033
314.33,7034
283.7,7035
221.65,7038
174.52,7039
302.33,7040
193.25,7041
302.96,7042
206.46,7043
327.0,7044
279.83,7045
436.21,7046
507.77,7047
340.18,7056
288.89,7057
488.89,7060
255.16,7061
212.5,7062
150.74,7063
134.4,7066
146.0,7067
260.71,7068
275.75,7069
404.94,7070
533.76,7071
309.52,7072
211.01,7073
274.43,7078
228.85,7079
338.68,7080
310.29,7081
625.98,7082
527.47,7083
401.87,7084
261.07,7085
750.65,7086
616.01,7087
202.35,7088
302.39,7089
238.42,7094
304.28,7095
460.95,7096
392.8,7098
203.83,7099
107.26,7100
249.79,7101
275.31,7102
314.71,7103
773.08,7106
530.14,7107
466.17,7108
418.17,7109
202.68,7114
158.98,7115
441.29,7116
635.03,7117
243.1,7122
200.02,7123
380.02,7124
307.61,7125
534.53,7126
715.29,7127
337.8,7128
311.58,7129
218.17,7134
308.45,7135
131.89,7136
134.31,7137
547.13,7142
505.93,7143
277.75,7144
515.54,7145
222.04,7152
220.0,7153
223.16,7154
207.19,7155
219.71,7156
463.86,7157
310.25,7158
254.31,7159
304.24,7160
204.22,7161
265.61,7162
233.05,7163
238.4,7164
239.45,7165
351.37,7166
353.15,7167
149.77,7168
128.65,7169
211.9,7170
132.67,7171
227.78,7176
205.39,7177
234.89,7178
218.78,7179
308.36,7180
289.96,7181
217.71,7182
185.5,7183
304.17,7184
209.42,7185
211.9,7186
215.98,7187
273.1,7190
224.21,7191
260.8,7192
292.88,7193
335.65,7198
231.64,7199
502.51,7202
338.91,7203
334.71,7204
405.59,7205
308.07,7208
275.47,7209
143.89,7216
196.84,7217
242.6,7218
224.62,7219
509.9,7220
211.79,7221
212.47,7222
220.78,7223
216.61,7228
205.62,7229
270.52,7230
549.0,7231
329.05,7232
317.98,7233
305.99,7234
275.36,7235
120.7,7236
210.13,7237
236.4,7240
302.4,7241
103.83,7242
226.67,7243
446.27,7244
238.99,7245
505.03,7250
543.06,7251
206.98,7252
269.69,7253
203.24,7254
202.38,7255
311.38,7256
220.32,7257
244.67,7258
205.67,7259
567.62,7260
469.11,7261
213.45,7262
204.0,7263
322.67,7264
330.96,7265
305.94,7266
285.84,7267
241.42,7268
297.33,7269
501.42,7270
512.24,7271
247.59,7272
144.88,7273
313.1,7274
290.84,7275
607.17,7278
455.1,7279
224.22,7280
201.62,7281
421.59,7282
303.04,7283
210.85,7288
235.72,7289
152.26,7292
126.65,7293
223.41,7294
201.31,7295
504.8,7296
444.79,7297
230.35,7298
204.19,7299
601.6,7300
215.93,7301
752.12,7310
602.23,7311
484.73,7312
364.77,7313
432.38,7314
501.59,7315
236.19,7318
214.35,7319
401.31,7324
397.41,7325
432.14,7326
402.9,7327
269.51,7332
420.14,7333
126.32,7334
146.41,7335
154.76,7336
200.88,7337
403.04,7338
419.63,7339
364.23,7340
308.0,7341
360.66,7342
315.03,7343
286.5,7346
341.37,7347
219.23,7348
229.83,7349
405.27,7350
408.91,7351
506.63,7354
205.32,7355
208.89,7356
203.12,7357
506.02,7360
320.12,7361
349.01,7370
214.22,7371
232.49,7372
224.56,7373
107.13,7376
106.42,7377
357.04,7378
315.18,7379
234.56,7382
207.56,7383
150.48,7384
257.42,7385
248.91,7386
228.11,7387
172.55,7388
221.6,7389
226.79,7390
214.38,7391
304.87,7392
402.49,7393
386.84,7396
215.44,7397
203.64,7402
121.93,7403
204.46,7406
206.5,7407
266.42,7410
119.4,7411
500.8,7412
488.8,7413
320.0,7416
385.15,7417
166.69,7418
232.1,7419
226.73,7420
211.95,7421
236.33,7422
159.93,7423
229.0,7426
288.98,7427
504.63,7428
522.69,7429
200.03,7430
210.33,7431
289.11,7432
202.63,7433
340.95,7434
802.27,7435
510.22,7440
359.82,7441
332.55,7442
238.85,7443
331.09,7446
346.08,7447
303.57,7450
311.03,7451
387.99,7452
488.43,7453
312.71,7458
284.99,7459
143.44,7460
117.89,7461
291.44,7466
240.05,7467
468.14,7468
572.16,7469
216.0,7470
212.98,7471
213.14,7474
126.28,7475
218.7,7476
303.1,7477
283.81,7478
237.9,7479
303.53,7480
211.23,7481
121.14,7484
144.97,7485
301.67,7486
303.74,7487
213.75,7488
201.3,7489
223.2,7490
401.59,7491
269.73,7492
545.82,7493
303.76,7500
157.44,7501
395.32,7502
311.38,7503
304.39,7504
302.92,7505
217.12,7516
206.43,7517
157.15,7518
132.19,7519
127.65,7520
130.01,7521
127.06,7522
118.12,7523
258.27,7524
402.36,7525
302.91,7528
201.77,7529
225.16,7532
208.23,7533
470.06,7534
551.44,7535
204.11,7536
204.47,7537
342.34,7540
120.29,7541
106.57,7544
145.31,7545
340.09,7548
323.6,7549
243.78,7550
206.1,7551
203.71,7552
201.84,7553
510.09,7556
443.24,7557
277.27,7566
252.99,7567
519.7,7568
618.66,7569
207.45,7570
212.07,7571
434.5,7572
402.98,7573
409.48,7574
601.46,7575
335.32,7576
238.08,7577
304.96,7578
610.47,7579
210.82,7586
128.79,7587
401.87,7588
401.07,7589
232.24,7590
302.0,7591
257.08,7592
197.99,7593
322.07,7594
288.78,7595
460.69,7606
94.17,7607
203.03,7610
182.45,7611
137.35,7612
154.83,7613
135.43,7616
303.1,7617
254.93,7618
402.94,7619
357.27,7620
372.67,7621
583.63,7624
530.81,7625
506.91,7630
270.1,7631
203.03,7632
102.84,7633
406.61,7634
538.42,7635
129.8,7636
200.54,7637
207.62,7640
217.71,7641
202.92,7642
135.84,7643
298.33,7644
243.69,7645
509.73,7646
205.42,7647
500.83,7648
339.88,7649
1200.84,7650
240.85,7651
233.17,7656
218.56,7657
215.6,7658
203.47,7659
521.45,7660
715.32,7661
201.72,7664
154.03,7665
529.66,7666
464.5,7667
293.2,7670
317.44,7671
305.5,7672
306.64,7673
403.74,7674
300.4,7675
229.41,7676
255.94,7677
226.37,7678
158.16,7679
303.1,7680
305.99,7681
408.96,7686
679.07,7687
453.15,7688
301.9,7689
277.89,7690
303.0,7691
311.42,7694
405.46,7695
307.29,7700
269.53,7701
305.24,7702
315.41,7703
272.91,7706
283.96,7707
227.09,7708
210.4,7709
1110.79,7712
583.86,7713
401.43,7714
204.39,7715
407.57,7718
405.86,7719
590.56,7722
506.99,7723
503.32,7724
490.18,7725
205.18,7728
202.45,7729
257.18,7730
266.08,7731
404.72,7732
423.17,7733
317.75,7734
302.49,7735
412.07,7736
217.03,7737
226.36,7738
201.37,7739
356.53,7740
209.45,7741
153.86,7742
185.07,7743
144.1,7746
130.72,7747
229.71,7748
274.44,7749
412.64,7750
348.21,7751
210.69,7754
106.99,7755
213.59,7756
112.85,7757
210.48,7762
160.72,7763
208.55,7764
125.18,7765
496.64,7766
303.35,7767
205.69,7770
154.41,7771
256.28,7772
271.56,7773
206.58,7776
213.4,7777
254.73,7778
324.67,7779
253.09,7788
201.68,7789
143.93,7794
153.03,7795
238.06,7796
215.61,7797
806.13,7800
641.51,7801
261.02,7802
337.89,7803
247.43,7804
217.13,7805
605.26,7808
400.71,7809
571.96,7812
461.0,7813
481.4,7822
301.29,7823
227.01,7824
203.11,7825
226.31,7826
302.93,7827
176.54,7828
228.85,7829
203.29,7830
122.48,7831
293.82,7832
205.6,7833
303.35,7834
129.52,7835
152.75,7838
133.89,7839
208.6,7840
201.7,7841
306.51,7842
265.95,7843
207.32,7844
218.18,7845
211.53,7846
212.3,7847
309.62,7848
267.2,7849
210.31,7852
226.45,7853
206.34,7854
201.04,7855
330.22,7856
302.97,7857
181.6,7862
126.52,7863
207.52,7864
203.51,7865
302.29,7870
205.91,7871
307.51,7872
308.23,7873
369.7,7874
319.29,7875
204.6,7880
207.06,7881
635.21,7882
301.22,7883
501.43,7886
207.99,7887
214.28,7888
312.84,7889
202.88,7892
240.94,7893
521.06,7896
516.21,7897
506.02,7898
300.43,7899
335.47,7900
317.2,7901
404.42,7906
122.16,7907
300.03,7908
202.55,7909
413.08,7910
277.02,7911
344.53,7912
308.41,7913
302.26,7914
302.48,7915
251.06,7918
231.67,7919
131.71,7920
499.22,7921
149.63,7922
205.86,7923
895.01,7930
512.21,7931
317.28,7932
314.98,7933
557.39,7934
376.01,7935
312.89,7938
428.53,7939
174.43,7940
136.29,7941
404.55,7942
221.91,7943
154.24,7944
237.48,7945
303.75,7946
221.43,7947
301.98,7948
309.45,7949
231.2,7950
308.03,7951
310.33,7954
223.05,7955
323.87,7956
206.7,7957
307.53,7958
214.97,7959
153.18,7960
470.13,7961
200.62,7962
229.11,7963
302.26,7964
303.03,7965
295.51,7968
218.32,7969
119.5,7972
220.44,7973
467.77,7974
363.66,7975
405.44,7976
459.71,7977
300.05,7978
305.39,7979
206.28,7980
208.99,7981
208.97,7982
307.6,7983
300.92,7984
105.47,7985
214.12,7986
335.31,7987
500.43,7990
207.33,7991
250.51,7994
512.27,7995
370.2,7998
369.59,7999
205.31,8000
302.89,8001
312.06,8002
202.75,8003
109.17,8004
135.09,8005
287.1,8006
257.68,8007
412.27,8008
380.65,8009
299.91,8010
622.64,8011
156.1,8014
112.62,8015
303.73,8016
316.86,8017
1015.31,8018
502.4,8019
431.84,8020
301.89,8021
234.33,8022
224.68,8023
397.11,8024
290.14,8025
600.7,8026
507.88,8027
400.46,8028
339.35,8029
205.46,8030
108.13,8031
225.36,8032
280.98,8033
169.62,8036
203.56,8037
212.47,8038
110.3,8039
353.4,8040
401.75,8041
323.05,8048
282.15,8049
226.33,8050
228.25,8051
306.07,8052
203.9,8053
310.75,8054
269.35,8055
309.28,8056
313.16,8057
303.72,8058
311.81,8059
484.92,8060
505.57,8061
498.24,8062
504.22,8063
302.88,8064
191.88,8065
114.61,8066
145.8,8067
242.33,8070
211.19,8071
522.32,8080
306.65,8081
404.4,8082
319.57,8083
396.3,8084
380.77,8085
200.63,8086
201.96,8087
304.67,8088
206.03,8089
238.23,8090
236.59,8091
340.96,8092
313.03,8093
503.55,8094
314.64,8095
331.33,8098
201.67,8099
441.37,8100
640.36,8101
203.73,8102
201.03,8103
156.84,8104
203.31,8105
501.0,8106
501.0,8107
305.9,8108
216.79,8109
306.72,8110
361.92,8111
232.92,8114
518.77,8115
285.22,8118
273.72,8119
277.39,8120
267.57,8121
416.68,8122
527.48,8123
246.18,8124
218.41,8125
228.26,8128
231.55,8129
228.42,8130
382.07,8131
421.61,8136
357.29,8137
809.03,8138
231.9,8139
565.3,8142
406.34,8143
302.72,8146
301.82,8147
314.06,8154
236.44,8155
308.46,8156
296.99,8157
403.88,8158
210.43,8159
300.75,8160
234.35,8161
302.35,8162
113.74,8163
355.0,8166
358.71,8167
344.38,8172
508.7,8173
452.81,8174
416.77,8175
320.99,8176
304.84,8177
218.21,8178
210.05,8179
239.03,8180
403.13,8181
209.39,8182
207.5,8183
317.91,8184
213.82,8185
301.93,8190
225.15,8191
807.56,8196
515.08,8197
208.64,8200
209.16,8201
374.35,8204
317.79,8205
501.52,8206
222.48,8207
308.35,8208
232.43,8209
539.24,8214
330.53,8215
422.39,8218
208.46,8219
203.46,8222
301.37,8223
256.03,8232
208.96,8233
323.69,8238
311.6,8239
623.74,8240
366.12,8241
462.58,8242
260.21,8243
316.59,8246
319.82,8247
191.46,8248
291.68,8249
303.15,8250
301.1,8251
602.36,8252
303.05,8253
308.31,8254
307.37,8255
303.85,8256
403.97,8257
302.09,8262
212.14,8263
249.81,8266
203.33,8267
410.16,8268
528.53,8269
203.67,8270
206.24,8271
319.93,8272
326.02,8273
214.31,8274
203.8,8275
386.16,8276
369.87,8277
203.7,8278
170.85,8279
515.68,8282
513.19,8283
302.67,8284
221.43,8285
400.3,8286
326.87,8287
551.01,8288
251.26,8289
228.59,8290
226.26,8291
243.23,8294
244.08,8295
137.55,8296
130.88,8297
515.2,8300
507.41,8301
308.66,8308
410.09,8309
242.68,8310
281.52,8311
238.29,8314
237.84,8315
1001.49,8316
217.82,8317
593.47,8322
530.01,8323
231.82,8326
302.78,8327
326.61,8328
314.65,8329
301.05,8330
318.35,8331
501.01,8332
296.2,8333
374.49,8340
213.81,8341
201.66,8342
201.16,8343
206.06,8344
183.57,8345
121.4,8346
107.78,8347
402.01,8352
248.32,8353
905.17,8354
738.24,8355
303.85,8358
322.15,8359
202.63,8364
155.37,8365
140.71,8366
168.49,8367
227.36,8368
243.44,8369
435.41,8378
213.71,8379
314.58,8384
227.05,8385
425.21,8386
514.09,8387
226.95,8392
401.25,8393
421.29,8394
427.8,8395
504.83,8396
421.56,8397
425.15,8398
503.68,8399
314.91,8400
201.19,8401
533.61,8402
457.76,8403
608.29,8404
520.23,8405
507.68,8406
300.11,8407
400.81,8408
321.51,8409
240.17,8412
228.39,8413
268.86,8414
210.25,8415
454.48,8418
120.65,8419
306.57,8422
318.04,8423
123.16,8424
134.84,8425
410.89,8426
216.07,8427
646.8,8428
323.53,8429
301.34,8432
249.58,8433
537.87,8434
506.31,8435
204.35,8436
111.7,8437
150.72,8444
139.87,8445
313.94,8448
222.27,8449
402.73,8450
405.5,8451
557.25,8452
395.55,8453
322.37,8454
232.98,8455
152.48,8456
140.48,8457
549.95,8458
596.51,8459
539.35,8460
306.03,8462
261.63,8463
527.32,8464
400.67,8465
238.84,8466
214.38,8467
282.09,8468
239.23,8469
300.57,8470
212.98,8471
500.29,8472
400.04,8473
310.27,8478
226.38,8479
445.53,8480
387.02,8481
333.93,8482
421.34,8483
322.28,8484
246.78,8485
205.16,8486
126.54,8487
320.01,8488
223.0,8489
227.25,8492
252.71,8493
409.3,8496
511.9,8497
303.13,8498
249.69,8499
230.16,8500
242.2,8501
521.19,8502
400.03,8503
264.33,8506
247.98,8507
500.04,8508
502.34,8509
220.69,8510
146.22,8511
224.21,8514
212.15,8515
230.54,8520
153.89,8521
166.22,8522
123.85,8523
202.05,8524
203.02,8525
263.35,8526
204.65,8527
551.03,8528
302.95,8529
135.13,8532
115.98,8533
301.14,8534
244.62,8535
302.18,8536
202.69,8537
202.8,8538
181.65,8539
356.29,8542
110.32,8543
227.83,8548
203.38,8549
214.4,8550
223.61,8551
634.57,8554
548.01,8555
211.73,8558
181.65,8559
331.18,8560
523.4,8564
247.53,8565
507.79,8566
1031.28,8567
409.3,8570
334.91,8571
602.58,8572
622.25,8573
1014.41,8574
603.26,8575
208.84,8580
220.98,8581
407.39,8582
351.95,8583
232.72,8586
257.41,8587
289.18,8592
404.59,8593
204.66,8594
201.22,8595
323.59,8596
328.46,8597
417.48,8598
320.34,8599
224.73,8600
153.18,8601
211.33,8602
114.7,8603
135.41,8604
119.35,8605
406.52,8614
333.99,8615
239.2,8620
139.8,8621
228.61,8622
304.13,8623
1152.78,8624
813.07,8625
230.37,8626
207.91,8627
675.25,8630
591.56,8631
727.42,8632
325.46,8633
211.7,8636
118.62,8637
513.04,8638
216.5,8639
502.62,8640
453.4,8641
332.1,8642
214.73,8643
259.43,8644
218.32,8645
587.58,8646
624.18,8647
433.83,8648
424.06,8649
534.21,8650
674.61,8651
602.04,8652
603.93,8653
315.31,8654
302.66,8655
300.97,8658
205.45,8659
348.7,8660
224.72,8661
303.04,8662
209.5,8663
215.91,8664
255.11,8665
362.2,8670
408.11,8671
510.33,8676
216.04,8677
638.93,8678
314.61,8679
209.7,8682
112.93,8683
229.51,8684
303.15,8685
318.78,8686
515.19,8687
201.99,8688
329.52,8689
412.23,8690
309.61,8691
328.75,8692
304.99,8693
350.43,8696
284.5,8697
427.33,8698
407.64,8699
342.5,8702
319.13,8703
354.06,8704
326.0,8705
535.67,8706
301.79,8707
411.51,8708
405.95,8709
1219.71,8712
581.95,8713
501.01,8714
244.97,8715
538.03,8716
300.42,8717
240.61,8722
116.47,8723
302.12,8726
242.52,8727
393.45,8728
299.01,8729
402.24,8730
324.91,8731
343.68,8736
307.62,8737
531.62,8738
531.88,8739
604.28,8740
412.91,8741
905.33,8742
697.75,8743
746.77,8744
630.84,8745
287.3,8746
342.36,8747
205.61,8748
216.14,8749
478.93,8750
503.7,8751
217.02,8754
243.98,8755
203.67,8756
178.26,8757
600.86,8760
611.94,8761
305.04,8766
452.41,8767
670.3,8770
671.36,8771
316.07,8772
260.34,8773
606.71,8774
418.47,8775
330.07,8776
402.26,8777
172.31,8778
155.31,8779
503.3,8782
525.55,8783
190.67,8786
116.29,8787
305.12,8790
130.94,8791
212.11,8794
178.27,8795
123.04,8796
132.98,8797
218.65,8798
202.97,8799
120.97,8800
52.93,8801
212.38,8804
321.99,8805
316.72,8806
210.48,8807
303.06,8810
213.39,8811
205.87,8812
206.47,8813
502.97,8824
500.07,8825
352.28,8828
392.28,8829
328.05,8830
317.98,8831
225.95,8836
311.94,8837
600.18,8838
699.14,8839
525.52,8840
607.12,8841
414.27,8842
219.82,8843
564.24,8844
528.46,8845
375.32,8848
314.96,8849
601.85,8850
633.57,8851
216.14,8852
222.11,8853
428.73,8854
425.06,8855
266.03,8856
241.56,8857
246.25,8858
298.71,8859
54.32,8862
101.65,8863
285.02,8866
449.03,8867
411.79,8876
301.0,8877
307.78,8878
228.69,8879
560.27,8884
353.99,8885
273.43,8888
301.48,8889
205.38,8892
201.73,8893
219.91,8894
129.77,8895
254.15,8896
325.44,8897
367.73,8900
310.78,8901
227.13,8902
219.81,8903
244.71,8904
224.81,8905
204.8,8908
134.32,8909
304.01,8910
301.72,8911
345.52,8912
306.21,8913
353.35,8914
223.07,8915
304.34,8916
216.31,8917
382.22,8918
275.38,8919
274.16,8920
256.5,8921
126.46,8922
121.43,8923
111.77,8924
107.09,8925
419.42,8926
331.0,8927
272.19,8932
276.16,8933
222.37,8934
241.38,8935
269.24,8936
274.37,8937
209.29,8938
207.09,8939
205.22,8940
238.07,8941
228.65,8942
228.21,8943
209.31,8944
202.66,8945
301.8,8950
393.65,8951
114.79,8954
131.47,8955
101.82,8956
514.9,8957
140.44,8958
169.77,8959
206.64,8962
228.84,8963
372.82,8964
303.98,8965
201.01,8966
107.31,8967
206.72,8968
128.66,8969
311.21,8970
252.37,8971
228.81,8978
352.43,8979
318.86,8982
405.82,8983
410.93,8984
402.49,8985
114.9,8986
256.24,8987
380.31,8990
333.78,8991
432.59,9002
309.69,9003
340.2,9006
322.14,9007
232.51,9008
166.77,9009
640.63,9014
421.82,9015
209.13,9018
217.79,9019
240.0,9020
301.76,9021
353.56,9022
205.58,9023
443.56,9024
388.7,9025
400.7,9026
219.84,9027
225.11,9030
144.69,9031
346.87,9036
300.33,9037
313.71,9040
307.44,9041
322.94,9042
253.68,9043
446.24,9046
436.04,9047
310.93,9052
236.9,9053
360.2,9054
402.95,9055
203.42,9056
237.74,9057
404.0,9058
202.21,9059
545.38,9060
531.14,9061
302.71,9066
409.0,9067
501.85,9070
317.75,9071
486.73,9076
302.95,9077
200.08,9078
121.03,9079
833.88,9080
408.46,9081
629.54,9084
606.01,9085
205.03,9086
128.98,9087
205.73,9088
205.0,9089
601.4,9090
408.87,9091
203.74,9092
204.28,9093
229.04,9094
159.85,9095
331.25,9096
352.58,9097
209.74,9100
113.02,9101
301.4,9104
100.77,9105
341.37,9106
349.82,9107
300.0,9108
113.79,9109
203.22,9110
121.85,9111
223.74,9112
139.62,9113
155.15,9124
114.0,9125
159.89,9128
128.58,9129
112.56,9130
150.38,9131
246.64,9132
306.68,9133
215.09,9136
128.4,9137
505.91,9138
301.14,9139
117.97,9140
177.91,9141
228.39,9144
161.64,9145
239.53,9146
209.33,9147
163.83,9148
115.29,9149
310.88,9152
422.86,9153
236.33,9154
215.65,9155
305.1,9156
107.85,9157
202.45,9160
139.45,9161
201.8,9162
402.07,9163
186.11,9164
251.54,9165
116.71,9166
107.57,9167
51.29,9168
51.19,9169
224.49,9170
227.9,9171
306.15,9172
311.78,9173
198.51,9176
225.81,9177
403.71,9180
239.03,9181
208.64,9182
154.55,9183
140.42,9190
142.94,9191
203.88,9192
246.17,9193
130.05,9194
245.82,9195
226.27,9202
334.75,9203
462.61,9204
216.92,9205
237.71,9208
141.06,9209
246.84,9210
122.71,9211
501.19,9212
326.02,9213
181.45,9216
133.37,9217
509.84,9218
366.44,9219
210.73,9222
208.53,9223
164.46,9224
306.81,9225
506.98,9226
445.03,9227
207.88,9228
145.35,9229
203.38,9232
117.97,9233
255.52,9236
305.89,9237
197.23,9240
162.18,9241
245.02,9242
137.17,9243
202.28,9244
201.88,9245
203.23,9246
200.08,9247
202.81,9248
170.76,9249
151.78,9254
121.01,9255
130.14,9256
129.82,9257
117.89,9258
126.0,9259
213.28,9260
175.43,9261
500.86,9262
250.38,9263
203.01,9264
116.19,9265
201.7,9266
105.0,9267
204.9,9268
120.27,9269
246.16,9270
212.82,9271
127.29,9272
127.08,9273
204.25,9276
374.53,9277
101.99,9278
102.22,9279
309.5,9282
244.34,9283
122.72,9284
112.02,9285
282.44,9286
269.45,9287
158.96,9288
206.06,9289
301.01,9292
320.81,9293
264.17,9294
232.33,9295
274.67,9296
162.77,9297
312.04,9300
143.03,9301
206.12,9302
222.36,9303
246.4,9306
229.1,9307
203.05,9308
401.77,9309
221.32,9310
153.05,9311
384.28,9312
433.18,9313
360.98,9318
551.59,9319
559.39,9324
201.68,9325
346.8,9330
170.8,9331
203.82,9334
201.84,9335
322.3,9336
302.58,9337
509.91,9340
525.88,9341
443.44,9342
388.64,9343
250.23,9344
263.83,9346
209.23,9347
217.52,9354
153.23,9355
221.9,9356
161.5,9357
127.74,9358
201.0,9359
467.29,9360
300.51,9364
402.78,9365
287.59,9366
422.66,9367
567.88,9370
425.88,9371
506.06,9372
207.97,9373
307.61,9374
291.93,9375
118.28,9380
112.71,9381
339.33,9382
301.0,9383
553.36,9384
566.07,9385
304.04,9390
207.82,9391
128.41,9392
203.75,9393
308.64,9394
334.23,9395
203.69,9400
201.29,9401
320.76,9402
502.16,9403
203.21,9404
204.03,9405
213.26,9406
304.53,9407
232.24,9408
306.49,9409
207.09,9412
147.43,9413
357.93,9414
485.9,9415
208.24,9416
204.09,9417
133.22,9420
127.11,9421
362.34,9422
434.83,9423
237.52,9424
249.03,9425
201.83,9430
225.72,9431
178.29,9432
154.39,9433
309.53,9434
213.92,9435
342.72,9438
532.44,9439
550.35,9440
502.42,9441
163.05,9442
136.76,9443
317.31,9446
265.47,9447
209.37,9448
269.35,9449
119.55,9452
120.56,9453
124.24,9454
118.74,9455
141.17,9456
145.79,9457
308.94,9458
255.82,9459
306.28,9460
257.61,9461
252.16,9462
265.95,9463
305.13,9466
536.19,9467
313.86,9470
302.33,9471
218.59,9472
137.92,9473
239.2,9476
208.18,9477
120.43,9478
131.65,9479
401.25,9480
219.38,9481
122.02,9482
209.61,9483
171.78,9484
208.42,9485
148.73,9488
202.11,9489
150.26,9490
194.01,9491
301.88,9492
430.77,9493
150.13,9494
127.93,9495
326.77,9496
150.46,9497
315.78,9500
256.06,9501
611.19,9504
392.24,9505
217.41,9510
137.27,9511
118.41,9512
221.97,9513
331.46,9514
272.35,9515
326.25,9516
216.05,9517
132.2,9518
128.25,9519
209.54,9522
217.01,9523
127.8,9524
207.38,9525
703.53,9530
551.22,9531
117.53,9534
137.5,9535
413.97,9536
422.06,9537
143.62,9540
122.22,9541
130.32,9544
140.73,9545
288.55,9546
222.91,9547
232.56,9548
181.08,9549
411.41,9550
218.78,9551
129.32,9554
201.58,9555
151.46,9558
139.25,9559
203.69,9560
226.5,9561
286.2,9562
208.78,9563
217.76,9564
238.61,9565
251.37,9566
152.21,9567
174.5,9568
139.51,9569
583.57,9570
340.7,9571
523.87,9572
422.16,9573
151.93,9576
112.82,9577
104.19,9578
122.07,9579
207.9,9580
101.3,9581
293.01,9582
236.85,9583
211.21,9594
146.83,9595
326.46,9596
239.3,9597
222.21,9598
139.49,9599
259.61,9600
194.57,9601
616.75,9602
604.91,9603
209.91,9606
123.3,9607
186.39,9608
125.38,9609
125.32,9610
119.81,9611
221.93,9612
203.08,9613
150.79,9614
184.59,9615
116.42,9616
113.4,9617
378.99,9618
194.98,9619
141.92,9620
188.87,9621
205.63,9626
131.74,9627
313.51,9628
338.25,9629
410.77,9630
303.02,9631
502.63,9632
438.29,9633
1636.8,9634
105.14,9635
435.45,9636
418.17,9637
303.04,9640
315.07,9641
207.93,9646
169.73,9647
155.62,9648
203.82,9649
224.9,9650
506.75,9651
201.1,9652
127.04,9653
246.01,9654
163.08,9655
122.72,9656
127.27,9657
164.87,9658
155.54,9659
325.66,9660
303.63,9661
255.82,9662
112.32,9663
262.21,9664
236.54,9665
127.0,9666
132.07,9667
542.04,9670
301.74,9671
414.92,9672
203.91,9673
200.34,9676
115.72,9677
158.15,9678
128.67,9679
119.28,9682
120.23,9683
137.41,9684
121.95,9685
299.97,9688
242.41,9689
139.26,9690
400.41,9691
502.86,9694
448.65,9695
204.2,9696
248.35,9697
226.3,9700
326.52,9701
109.17,9702
113.06,9703
106.8,9704
206.38,9705
79.0,9706
55.58,9707
109.85,9708
147.18,9709
117.95,9716
111.77,9717
307.06,9718
249.17,9719
233.52,9722
203.8,9723
146.8,9724
150.18,9725
132.3,9726
135.45,9727
359.37,9728
328.65,9729
235.97,9730
231.82,9731
422.26,9732
228.66,9733
141.2,9734
209.07,9735
225.5,9738
202.54,9739
138.52,9740
150.86,9741
289.91,9744
316.01,9745
304.22,9748
249.73,9749
314.74,9750
205.25,9751
201.43,9752
185.43,9753
240.51,9754
207.9,9755
115.42,9756
117.43,9757
111.67,9758
215.15,9759
212.62,9760
174.86,9761
117.62,9764
120.61,9765
202.77,9768
200.14,9769
221.97,9772
234.79,9773
203.47,9774
227.15,9775
425.31,9782
424.88,9783
225.37,9788
228.51,9789
302.48,9790
300.07,9791
151.01,9792
122.99,9793
209.75,9796
303.43,9797
243.8,9798
218.32,9799
342.51,9800
351.77,9801
325.91,9802
298.02,9803
150.69,9808
140.99,9809
364.65,9810
380.31,9811
301.57,9812
292.87,9813
117.75,9814
116.87,9815
559.28,9816
555.2,9817
283.81,9818
242.66,9819
418.71,9824
104.51,9825
201.34,9826
123.95,9827
115.41,9828
117.68,9829
242.32,9832
204.46,9833
314.87,9834
317.9,9835
231.03,9836
239.69,9837
304.78,9840
351.49,9841
120.07,9842
123.98,9843
