stu_id,day,times
6629,584366855,29
6630,443093996,22
6631,342436501,17
6636,2114413242,105
6637,2357402001,117
6642,40262423,2
6643,40301012,2
6646,503416032,25
6647,100752676,5
6648,322188601,16
6649,765714789,38
6650,1409591773,70
6651,1349989495,67
6652,60392706,3
6654,60412433,3
6655,141052128,7
6656,986739923,49
6657,503678892,25
6660,1993666930,99
6661,1188610136,59
6662,563810739,28
6663,443101910,22
6666,181235145,9
6667,161146458,8
6668,886123631,44
6669,443176355,22
6670,40280222,2
6671,40301444,2
6678,221479810,11
6679,20141216,1
6680,241609364,12
6681,20140912,1
6682,1147814655,57
6683,543956218,27
6686,120843952,6
6687,20150322,1
6694,644416159,32
6695,1007346727,50
6696,281910178,14
6697,161202452,8
6702,1107440604,55
6703,463441429,23
6708,281909333,14
6709,161166054,8
6710,20140224,1
6714,1369224013,68
6715,261953986,13
6716,1067148316,53
6717,463441701,23
6720,1047089412,52
6721,564034408,28
6722,2094322263,104
6723,282011180,14
6728,1167811978,58
6729,362709080,18
6730,1208175168,60
6731,906639555,45
6736,443003914,22
6737,221589049,11
6738,926224064,46
6739,745362662,37
6740,80533129,4
6748,382634429,19
6749,463326794,23
6750,80561260,4
6751,161202874,8
6754,241646196,12
6755,80564234,4
6756,40280650,2
6760,583993478,29
6762,40261820,2
6763,241709658,12
6765,40300658,2
6768,120843048,6
6770,140954149,7
6772,322244256,16
6773,20141208,1
6774,1288640764,64
6775,120865888,6
6778,1631180402,81
6779,1269142495,63
6784,241675396,12
6788,221514271,11
6789,241802988,12
6790,221480555,11
6798,3402762931,169
6799,705087443,35
6800,322144763,16
6801,201409098,10
6802,2416312639,120
6803,1047675304,52
6806,20130915,1
6808,40281016,2
6809,362634262,18
6817,80601030,4
6820,503379218,25
6821,725244202,36
6822,120785871,6
6823,221597571,11
6824,422865509,21
6825,100743368,5
6826,80523720,4
6827,201468120,10
6828,140936226,7
6829,80602432,4
6830,442919270,22
6833,181354008,9
6838,362501264,18
6839,40281818,2
6840,1530533832,76
6841,584194465,29
6844,946412024,47
6845,161127272,8
6847,80564536,4
6856,241571144,12
6858,1168024735,58
6859,866393722,43
6862,422809330,21
6863,382738009,19
6872,986668758,49
6873,584260562,29
6874,362529701,18
6875,181306644,9
6876,725038000,36
6877,281985129,14
6880,926198569,46
6881,745323455,37
6882,40280732,2
6885,80564156,4
6886,483370545,24
6887,805818010,40
6890,2678525791,133
6891,3102497077,154
6894,2154822215,107
6895,1672362073,83
6896,402743488,20
6898,60402536,3
6899,80602028,4
6901,161128080,8
6902,1026933574,51
6903,423084412,21
6904,342389755,17
6905,120902623,6
6906,543746335,27
6907,221607342,11
6916,704868126,35
6917,201410428,10
6920,2396152983,119
6921,1027355309,51
6922,322197996,16
6923,120884686,6
6924,624120162,31
6925,765434848,38
6926,161048168,8
6927,120846738,6
6928,60393303,3
6930,100702700,5
6931,80602008,4
6932,120786564,6
6933,181269342,9
6942,161115325,8
6943,282078268,14
6944,322151270,16
6950,3121268513,155
6951,3082193503,153
6956,2678165832,133
6957,2316653881,115
6960,140963756,7
6961,80602416,4
6964,301963730,15
6965,40300224,2
6966,221440876,11
6967,120903083,6
6970,926214934,46
6971,1148417810,57
6972,463203305,23
6973,886527988,44
6978,382518085,19
6979,443272717,22
6980,624203352,31
6981,564119032,28
6982,4067728757,202
6983,6225724005,309
6984,60411973,3
6985,80582438,4
6990,201403312,10
6991,201486402,10
6992,1067394602,53
6993,846239813,42
6994,906209839,45
6995,3284028192,163
6996,664472916,33
6997,342494172,17
6998,60392785,3
7004,80560448,4
7005,120901848,6
7008,20140617,1
7010,845855179,42
7011,423143778,21
7020,100655944,5
7022,1631304411,81
7023,342455227,17
7026,60393372,3
7027,80601392,4
7028,40280818,2
7032,241608793,12
7033,402928022,20
7034,221460680,11
7035,60450993,3
7038,181237592,9
7039,60441118,3
7040,523573448,26
7041,382861384,19
7042,100700570,5
7044,443032026,22
7045,1088049390,54
7046,140973908,7
7047,342397642,17
7056,221545472,11
7060,2295674109,114
7061,564128626,28
7062,1772148635,88
7063,1813148364,90
7066,302100410,15
7067,181351039,9
7068,80562416,4
7069,60441649,3
7070,422827672,21
7071,382838695,19
7072,120841920,6
7078,120841350,6
7079,100706005,5
7084,1167899289,58
7085,1611966178,80
7086,40271502,2
7087,906632902,45
7088,1711627282,85
7089,725285926,36
7094,1429896072,71
7095,987087156,49
7096,684623722,34
7098,80562462,4
7099,362635360,18
7100,60392709,3
7102,563788930,28
7103,584323959,29
7106,281907810,14
7107,322406938,16
7108,422891511,21
7109,564113085,28
7114,523531939,26
7115,3062358189,152
7116,2093976646,104
7117,725190633,36
7122,80543062,4
7123,443273606,22
7125,40282208,2
7126,442986612,22
7127,423073215,21
7134,281930058,14
7135,322370134,16
7137,80564880,4
7144,1590930195,79
7145,80564036,4
7153,80601208,4
7155,40282416,2
7156,664526252,33
7157,664831427,33
7158,221459006,11
7160,1147743817,57
7161,141005161,7
7162,1107383801,55
7163,221599447,11
7164,2093765392,104
7165,221616832,11
7166,2154686982,107
7167,2014633186,100
7168,422818177,21
7169,221571287,11
7170,140984577,7
7171,362709888,18
7176,80562484,4
7177,80602468,4
7178,1389380157,69
7179,241794148,12
7184,20140423,1
7186,583855865,29
7187,342445681,17
7190,443032698,22
7191,362662690,18
7192,120824275,6
7193,624623531,31
7198,201386174,10
7199,40282036,2
7202,1933065358,96
7203,1128123006,56
7204,523657506,26
7205,1369901568,68
7208,281834130,14
7209,80601232,4
7216,1147727587,57
7217,423000092,21
7218,644335883,32
7219,1410536384,70
7220,1349118021,67
7221,201478206,10
7222,1208370020,60
7223,523835558,26
7229,20150828,1
7230,845711502,42
7231,866472130,43
7232,241629330,12
7233,120903468,6
7236,161047436,8
7237,80564888,4
7240,422947578,21
7241,40282438,2
7242,926266674,46
7243,1712651813,85
7244,825569522,41
7245,241786894,12
7250,483255288,24
7251,201448590,10
7252,140981843,7
7253,261957162,13
7254,241628382,12
7255,725368353,36
7256,40280842,2
7257,503724594,25
7258,120842460,6
7260,161047232,8
7262,161084262,8
7263,100750968,5
7265,40281818,2
7266,1288713240,64
7267,483497340,24
7270,624313267,31
7271,745409368,37
7272,2194895665,109
7273,684934459,34
7274,60420933,3
7275,201505218,10
7278,583874218,29
7279,564151133,28
7280,241665168,12
7281,443123760,22
7282,845718844,42
7283,1007431070,50
7288,161103792,8
7289,483424713,24
7292,1167929102,58
7293,2135437961,106
7294,926404627,46
7295,1752478089,87
7300,201347708,10
7310,201376616,10
7311,201409046,10
7312,100655711,5
7313,261936872,13
7314,261740408,13
7315,120902312,6
7318,241656192,12
7319,644721591,32
7324,20131011,1
7326,181225465,9
7332,382622782,19
7334,40271736,2
7338,443004652,22
7340,60393036,3
7341,20150511,1
7342,20131220,1
7346,161104459,8
7347,20141117,1
7348,20130907,1
7350,221544539,11
7351,80564852,4
7354,1168120442,58
7355,1349763069,67
7356,80524892,4
7357,120847344,6
7360,140982594,7
7361,161146900,8
7370,3080751423,153
7371,1510792839,75
7372,845654179,42
7373,826113655,41
7382,684566223,34
7383,1107925077,55
7384,986789580,49
7385,1027482888,51
7387,1712102202,85
7388,20140426,1
7389,161128740,8
7390,563932678,28
7392,342359382,17
7393,322323185,16
7402,946453270,47
7403,1228962465,61
7412,1006861919,50
7413,221550864,11
7416,664360781,33
7417,241786642,12
7418,402722835,20
7419,141054236,7
7420,865794338,43
7421,483608065,24
7422,805374169,40
7423,624632650,31
7426,422932429,21
7427,483607405,24
7428,1631230868,81
7429,5801788570,288
7430,1167802475,58
7431,523666935,26
7432,483267700,24
7433,201411208,10
7434,120843744,6
7440,422817196,21
7441,604518248,30
7446,1127624913,56
7447,1108240878,55
7450,80552379,4
7451,20150112,1
7452,1389550148,69
7453,241711231,12
7458,140945793,7
7459,1249035387,62
7460,261810149,13
7461,604229540,30
7466,543753255,27
7467,181353060,9
7468,604186348,30
7469,282072031,14
7471,40300230,2
7476,1127702820,56
7477,1047613586,52
7478,60421560,3
7479,201506532,10
7480,664351744,33
7481,80564484,4
7484,664492285,33
7485,765604202,38
7486,926269752,46
7487,1208913272,60
7488,80543224,4
7489,100753580,5
7490,1832366650,91
7491,866401061,43
7500,1953122600,97
7501,564118800,28
7502,604141400,30
7503,503694715,25
7504,221477708,11
7505,40291327,2
7516,2114063117,105
7517,503611482,25
7518,543642728,27
7519,1007438729,50
7520,302050034,15
7521,463348988,23
7522,281892530,14
7523,201467748,10
7524,845809575,42
7525,705114423,35
7532,2919693565,145
7533,1591343679,79
7534,845792023,42
7535,201430032,10
7536,2033816268,101
7537,906691377,45
7540,1026938057,51
7541,805980001,40
7544,825584707,41
7548,503495367,25
7549,382840909,19
7550,1892835804,94
7551,1269346222,63
7552,986812781,49
7553,1369967285,68
7556,583940680,29
7557,141034141,7
7566,1731661701,86
7567,1289144892,64
7568,503397255,25
7569,826094786,41
7570,2617633109,130
7571,1591576883,79
7572,100700560,5
7573,60450342,3
7574,865840244,43
7575,100705585,5
7576,100702357,5
7577,403013914,20
7578,20131028,1
7579,120847380,6
7587,141054515,7
7588,382667786,19
7589,382858985,19
7590,463126434,23
7591,302181961,15
7592,60393164,3
7593,181352292,9
7594,1308930554,65
7595,1994671197,99
7606,503368987,25
7610,805457530,40
7611,402877634,20
7612,1006741542,50
7613,201428880,10
7616,301964344,15
7617,40300628,2
7618,241618868,12
7619,181316656,9
7620,342244643,17
7621,120901986,6
7624,80562424,4
7625,40300848,2
7630,302079402,15
7631,382795111,19
7632,100655178,5
7634,785314685,39
7635,80602870,4
7636,120824862,6
7637,40282216,2
7640,120832624,6
7642,724910492,36
7643,241785894,12
7644,684680313,34
7645,745448509,37
7646,2275463920,113
7647,3122838727,155
7656,1006625607,50
7657,705159494,35
7658,60393093,3
7664,1610611273,80
7665,40281858,2
7666,584014535,29
7667,745529674,37
7670,704831903,35
7671,443302485,22
7672,583912089,29
7673,543864399,27
7674,503512044,25
7675,80564228,4
7676,181247198,9
7677,40281810,2
7678,40281412,2
7679,946811259,47
7686,140980763,7
7687,181287052,9
7688,301975547,15
7691,362593732,18
7702,382622194,19
7703,221570759,11
7706,342339826,17
7707,181269909,9
7708,241665444,12
7709,80583672,4
7712,241648858,12
7713,523882317,26
7714,865821720,43
7715,322266013,16
7722,241628812,12
7723,161203744,8
7724,1369312268,68
7725,1168485174,58
7729,282105382,14
7730,161103502,8
7731,282104754,14
7732,845731076,42
7733,422996090,21
7734,40281436,2
7735,342532383,17
7736,20131208,1
7738,181237542,9
7739,624490905,31
7740,80524066,4
7742,946448469,47
7743,463404023,23
7746,825653137,41
7747,1188859192,59
7749,120901920,6
7751,141051858,7
7754,40281411,2
7756,241682184,12
7757,80602856,4
7762,80561244,4
7763,241807568,12
7764,80562444,4
7770,1610942841,80
7771,140988268,7
7773,826170204,41
7776,1711475505,85
7777,1107895579,55
7778,80561640,4
7788,221523091,11
7789,685107926,34
7794,745099369,37
7795,1772927711,88
7796,181263423,9
7797,281974656,14
7800,161047970,8
7801,322408404,16
7802,443005742,22
7803,443272895,22
7804,886061928,44
7805,1712356115,85
7808,60402247,3
7812,261808498,13
7813,785715740,39
7822,2859487168,142
7823,1369901960,68
7824,986665169,49
7825,966940433,48
7826,825578825,41
7827,261870724,13
7828,1067244358,53
7829,966968105,48
7830,483328713,24
7832,80523700,4
7833,120903690,6
7834,1792005998,89
7835,1772953761,88
7838,845691805,42
7839,1107971209,55
7840,422903615,21
7841,483552406,24
7843,826169207,41
7844,583884676,29
7845,402934308,20
7846,2114316767,105
7847,1974260883,98
7848,120841777,6
7849,685115248,34
7852,1208188078,60
7853,503612908,25
7854,926367638,46
7855,805770646,40
7856,724868922,36
7857,1027248769,51
7862,281908787,14
7863,40282030,2
7864,120803878,6
7865,20150522,1
7870,80524040,4
7875,40300628,2
7880,80561497,4
7881,120883644,6
7882,1852414298,92
7883,1974291398,98
7886,724839543,36
7887,181270778,9
7888,443077954,22
7889,543940612,27
7892,20140224,1
7893,161203732,8
7896,241638281,12
7897,322389938,16
7901,100704937,5
7906,221508746,11
7907,241806554,12
7908,60420957,3
7909,201484650,10
7910,704839878,35
7911,201476244,10
7912,523575820,26
7913,100752199,5
7914,1228425791,61
7915,644568525,32
7918,1228291428,61
7919,1188621682,59
7920,120841714,6
7921,564219156,28
7932,100654643,5
7933,423160695,21
7934,1469945721,73
7935,120901878,6
7938,80561502,4
7939,362712960,18
7940,241674637,12
7941,241806798,12
7942,281872007,14
7943,322350388,16
7944,60393693,3
7945,241739991,12
7946,80523608,4
7947,402821961,20
7950,2900040703,144
7951,3304012004,164
7955,100751595,5
7956,2476938209,123
7957,1208754680,60
7958,543613584,27
7959,261957638,13
7960,946601970,47
7961,805754879,40
7962,3221730777,160
7963,2216241018,110
7968,2436509129,121
7969,1329384503,66
7973,1128306840,56
7974,684640412,34
7975,322370010,16
7976,765266875,38
7977,1108127354,55
7978,201377954,10
7979,584269658,29
7982,302086534,15
7983,423161207,21
7987,181352718,9
7990,241601277,12
7998,3564305164,177
7999,6105033451,303
8000,865705794,43
8001,1893845951,94
8002,1631092870,81
8004,865792892,43
8005,120865704,6
8006,201374464,10
8007,604343926,30
8011,120866240,6
8014,926269030,46
8015,765548453,38
8016,20140113,1
8017,40300608,2
8018,261711861,13
8019,382768876,19
8020,221541287,11
8022,120786708,6
8023,80582935,4
8024,140963932,7
8025,201430330,10
8029,120902482,6
8030,684482427,34
8031,886621360,44
8032,523575602,26
8033,362633790,18
8036,382628884,19
8037,584365291,29
8038,60420529,3
8039,120902678,6
8040,604021974,30
8041,1390288333,69
8048,644427272,32
8049,544059918,27
8050,322247990,16
8052,1127721622,56
8053,1369939479,68
8057,40301218,2
8059,80601858,4
8060,20131209,1
8061,282059775,14
8062,201406092,10
8063,1047523226,52
8066,1932994566,96
8067,1591649991,79
8080,463107088,23
8081,644685406,32
8082,543629143,27
8083,201429592,10
8084,1107455788,55
8085,725300336,36
8086,362378451,18
8088,181208787,9
8091,161204094,8
8092,161124372,8
8098,745095171,37
8099,543996632,27
8100,60422127,3
8102,322227924,16
8103,725368312,36
8104,281963164,14
8105,584361624,29
8106,281901193,14
8107,201474721,10
8108,422881350,21
8109,1027533930,51
8110,60421471,3
8111,564146759,28
8114,503397617,25
8115,362660561,18
8118,2617619195,130
8119,2619241054,130
8120,302049096,15
8121,987257743,49
8122,40262022,2
8123,4230993874,210
8124,161122916,8
8125,1712751505,85
8128,1349135071,67
8129,1631889051,81
8130,483255881,24
8131,221644939,11
8136,523631833,26
8137,261892149,13
8139,342556555,17
8142,704709318,35
8146,60421839,3
8147,181324607,9
8154,100703650,5
8155,987197838,49
8156,422797282,21
8157,1168575671,58
8158,140963377,7
8159,261955524,13
8160,322188008,16
8161,302240073,15
8162,201366382,10
8163,584277823,29
8166,181253936,9
8172,80542580,4
8176,503387962,25
8177,322348654,16
8178,40281208,2
8179,60451586,3
8180,120823542,6
8181,181353782,9
8184,342369922,17
8185,221606048,11
8196,80524624,4
8197,282102310,14
8204,2074083325,103
8205,644710273,32
8206,1047056310,52
8207,967090951,48
8209,40282422,2
8218,664503245,33
8219,624568522,31
8223,161200816,8
8233,161204696,8
8238,181264071,9
8239,40300826,2
8240,1026925153,51
8241,564154564,28
8242,241668174,12
8243,80563644,4
8246,100654773,5
8247,120885238,6
8248,3020710342,150
8249,846038614,42
8257,261956132,13
8263,20141222,1
8266,906120689,45
8267,40281802,2
8268,1027053836,51
8269,1510978721,75
8272,161093787,8
8273,443287590,22
8274,241647285,12
8275,100751600,5
8277,100751530,5
8284,1731815432,86
8285,644678363,32
8288,362357974,18
8289,120902516,6
8290,40281024,2
8291,60450528,3
8294,80560898,4
8295,241758722,12
8300,443042515,22
8301,141051284,7
8309,60451518,3
8310,201386892,10
8311,40282402,2
8314,140944914,7
8315,282088188,14
8316,1429969975,71
8317,302218589,15
8328,60422130,3
8330,40280820,2
8332,40281012,2
8333,40301056,2
8341,100751834,5
8342,966683331,48
8343,282033402,14
8344,563877303,28
8345,342518954,17
8346,604172011,30
8347,221552240,11
8352,624167421,31
8353,946944434,47
8354,1107461162,55
8355,866260061,43
8358,221515201,11
8359,685121228,34
8364,946562722,47
8365,866270114,43
8366,140983542,7
8367,60423018,3
8369,1108073789,55
8379,282020138,14
8385,80601244,4
8386,301984025,15
8392,483334328,24
8394,2356081287,117
8395,1269157024,63
8396,1127467416,56
8397,302151924,15
8398,1006816570,50
8399,281994456,14
8401,120901442,6
8402,100693754,5
8403,745508677,37
8405,342540063,17
8406,161125712,8
8407,805881562,40
8409,120904266,6
8412,181265605,9
8413,80601864,4
8414,100663944,5
8415,20141216,1
8418,604201546,30
8419,80564112,4
8424,120805336,6
8425,20150411,1
8426,60393621,3
8427,40301050,2
8429,684983957,34
8432,181266351,9
8433,181352593,9
8434,382601547,19
8435,40282430,2
8437,342553161,17
8444,785258460,39
8445,866194388,43
8448,181264167,9
8449,80601608,4
8450,201329410,10
8451,100705547,5
8452,120844338,6
8454,120841860,6
8455,161127376,8
8458,100701389,5
8459,261936444,13
8462,463011612,23
8463,564165793,28
8466,281853021,14
8467,100706005,5
8468,745147540,37
8469,282104952,14
8470,40261818,2
8471,60441919,3
8472,322173150,16
8473,322254946,16
8478,120841854,6
8479,382744249,19
8480,1530411969,76
8481,644510360,32
8482,1228491023,61
8483,1974392377,98
8484,80524472,4
8485,40282252,2
8488,443068076,22
8489,523664477,26
8492,382658393,19
8493,805762957,40
8496,120823662,6
8497,40281846,2
8498,40280660,2
8499,20150325,1
8500,20130925,1
8502,1389469169,69
8503,2095170757,104
8506,946515834,47
8507,2034509208,101
8508,20140519,1
8510,1288803108,64
8511,906458849,45
8514,1973346003,98
8515,402961821,20
8520,503417704,25
8521,604381819,30
8522,201376269,10
8523,40282252,2
8524,80561176,4
8525,624664277,31
8527,241786320,12
8528,624266407,31
8529,423036654,21
8534,40262010,2
8535,20140909,1
8536,442977052,22
8537,80564470,4
8542,684756877,34
8543,705178987,35
8548,1349015796,67
8549,826010230,41
8550,201385579,10
8554,966740654,48
8555,362536564,18
8558,1711692036,85
8559,1934180210,96
8565,362595104,18
8566,765318718,38
8567,523668804,26
8570,181216313,9
8571,261935389,13
8573,100724783,5
8574,563733542,28
8575,745406678,37
8580,684586147,34
8581,2256548519,112
8592,161084832,8
8593,161129186,8
8594,624285085,31
8595,80601474,4
8596,422920653,21
8597,523911287,26
8598,583864572,29
8599,80601296,4
8600,241573680,12
8601,423055091,21
8604,20131127,1
8615,40281802,2
8620,946439273,47
8621,241796639,12
8622,2275419147,113
8623,624601199,31
8624,1047026643,52
8625,987099939,49
8626,100655660,5
8627,201448398,10
8630,80523712,4
8631,161202578,8
8632,362491021,18
8633,463319859,23
8636,724950193,36
8637,161127536,8
8640,583997552,29
8641,40301420,2
8643,60423026,3
8645,100704507,5
8646,745019803,37
8647,261879419,13
8648,40280652,2
8650,422790109,21
8651,1470694298,73
8653,80564092,4
8654,865747026,43
8655,120845642,6
8659,181307773,9
8660,1107631631,55
8661,967003711,48
8662,120843720,6
8663,140986841,7
8664,704841086,35
8665,161128276,8
8670,1328907065,66
8671,483442124,24
8676,442995542,22
8677,120846162,6
8678,785239783,39
8679,161183708,8
8682,140980791,7
8683,60423615,3
8684,1208171612,60
8685,1269161251,63
8686,201404612,10
8687,161127344,8
8688,60421281,3
8690,120785690,6
8691,80602892,4
8692,322240749,16
8693,402916324,20
8696,402658573,20
8697,80564256,4
8698,946355276,47
8699,402917374,20
8702,281881193,14
8703,181308664,9
8704,201309124,10
8705,40282210,2
8706,201366762,10
8708,543725162,27
8709,322292760,16
8712,845593880,42
8713,745538948,37
8714,704727897,35
8715,302151992,15
8716,140984386,7
8722,1107561159,55
8723,2336800552,116
8726,765205294,38
8727,543881992,27
8728,885990057,44
8729,886517721,44
8730,140935841,7
8736,362527286,18
8737,40301028,2
8742,886069107,44
8743,241739442,12
8744,342367690,17
8745,402954081,20
8746,422884665,21
8747,644799799,32
8748,1490131405,74
8749,1208600867,60
8750,362477603,18
8751,402925251,20
8754,40281660,2
8755,60441511,3
8760,161096001,8
8761,483583989,24
8766,120814572,6
8767,423095801,21
8774,422950029,21
8775,161128148,8
8778,563781990,28
8779,241769310,12
8782,1469927775,73
8783,2195953627,109
8786,886057311,44
8787,523721627,26
8790,845845975,42
8791,846246330,42
8794,443093599,22
8795,201468530,10
8796,80562414,4
8797,80564816,4
8798,745102735,37
8799,1007523822,50
8800,2718607614,135
8801,2296847773,114
8804,302001665,15
8806,1771867408,88
8807,1531149042,76
8810,2315997389,115
8811,705020785,35
8812,1369416303,68
8813,1410298811,70
8825,40301246,2
8828,1127643366,56
8829,1269242625,63
8830,1147803851,57
8831,201430012,10
8837,302115906,15
8838,624301669,31
8839,2800753359,139
8840,503330550,25
8841,967092210,48
8842,825763497,41
8843,826165620,41
8844,725041331,36
8845,1652117420,82
8848,704847047,35
8849,1047466533,52
8850,20140831,1
8851,100706015,5
8852,40280618,2
8853,221598876,11
8854,1087564703,54
8855,765605653,38
8856,322248051,16
8857,261955561,13
8858,443084749,22
8859,201486074,10
8862,563716014,28
8863,2075211469,103
8866,4812334080,239
8867,5500177825,273
8876,785375252,39
8877,302116315,15
8878,1651315056,82
8879,946901534,47
8884,322200087,16
8885,241805091,12
8888,1671388137,83
8889,564023089,28
8892,1611056313,80
8893,624572248,31
8894,2759008320,137
8895,3505435386,174
8896,1047109700,52
8897,322296531,16
8900,825721760,41
8901,725277240,36
8902,2919914860,145
8903,1108087668,55
8904,80561276,4
8905,544064015,27
8908,80523634,4
8910,3282435397,163
8911,1732373367,86
8912,986665416,49
8913,523854043,26
8915,80602260,4
8916,1208225846,60
8917,443141440,22
8918,2698331368,134
8919,1047608621,52
8920,4752056826,236
8921,2356730707,117
8922,2758686606,137
8923,5057186468,251
8924,1308831145,65
8925,1067762307,53
8926,886128837,44
8927,946843287,47
8932,684669884,34
8933,422991378,21
8934,241645063,12
8935,80583080,4
8936,302048001,15
8937,201506642,10
8939,241804404,12
8940,382594512,19
8941,362634150,18
8942,1288656251,64
8943,1631992920,81
8944,543699041,27
8945,1249146913,62
8950,40280654,2
8955,120901848,6
8956,442899947,22
8957,543892508,27
8958,765188031,38
8959,261911088,13
8962,40281016,2
8963,201469678,10
8966,60392953,3
8968,281890008,14
8969,342491370,17
8970,463233586,23
8971,1470927145,73
8978,503379424,25
8979,543998732,27
8982,1187997664,59
8984,1711686484,85
8985,1470756612,73
8986,60421257,3
8987,120903114,6
8990,543758323,27
8991,342506761,17
9003,120902866,6
9006,20140714,1
9008,3423418762,170
9009,2659039345,132
9015,40301624,2
9018,785201391,39
9019,705013751,35
9022,201309020,10
9025,544047666,27
9030,120805393,6
9036,261703611,13
9040,885972136,44
9041,1188660745,59
9042,603950587,30
9043,241721431,12
9052,745124673,37
9053,846109437,42
9054,704794054,35
9055,161204702,8
9056,40262240,2
9057,80601260,4
9067,40300234,2
9076,745082982,37
9077,785639630,39
9080,1228273776,61
9081,1611841366,80
9084,523654255,26
9085,40300418,2
9086,362462863,18
9088,543686386,27
9090,583874712,29
9091,100724261,5
9092,181178344,9
9094,281937987,14
9095,120902910,6
9097,544066467,27
9100,60421521,3
9101,141051732,7
9104,261788373,13
9105,40281848,2
9106,60421236,3
9107,362678688,18
9108,543793763,27
9109,725209120,36
9124,523531481,26
9125,322283019,16
9128,201407110,10
9129,201410050,10
9130,362451008,18
9131,120845520,6
9133,201429843,10
9136,60392825,3
9137,80593061,4
9138,442951476,22
9139,423083399,21
9140,40262056,2
9144,443012368,22
9145,604316027,30
9146,241637504,12
9148,281937383,14
9149,261831978,13
9152,503435415,25
9153,1229175774,61
9156,966504013,48
9157,402856440,20
9160,201311190,10
9161,100752738,5
9162,281872248,14
9163,60450915,3
9164,563820982,28
9165,886508438,44
9166,261808641,13
9167,745490918,37
9170,523577459,26
9171,282048110,14
9172,40261834,2
9173,584239156,29
9176,140982783,7
9177,161200877,8
9180,1007022350,50
9181,1289553851,64
9182,60422145,3
9183,322313287,16
9190,362489124,18
9191,161204444,8
9192,483210802,24
9193,1168423299,58
9194,60420432,3
9208,624210505,31
9211,523725120,26
9212,100693151,5
9213,40282402,2
9222,241600689,12
9223,241805046,12
9224,3604171575,179
9225,40301404,2
9226,1671530679,83
9227,1269136520,63
9228,3826042956,190
9229,1309328371,65
9232,80524920,4
9233,140988078,7
9236,563723721,28
9237,1027193013,51
9242,322096120,16
9243,201447538,10
9244,1026766249,51
9245,523769764,26
9246,80523644,4
9247,261953926,13
9254,3946838498,196
9255,1631842239,81
9256,2758719463,137
9257,1309531956,65
9258,2839226128,141
9259,1490856908,74
9260,2798996249,139
9262,523516494,26
9264,1268472577,63
9265,322350942,16
9266,20131029,1
9267,80564892,4
9268,624221133,31
9269,80564412,4
9270,181178342,9
9272,543669587,27
9273,1148053754,57
9276,60393669,3
9277,322258374,16
9282,583856318,29
9283,1027436507,51
9284,563809967,28
9285,342530456,17
9286,80523612,4
9287,60451881,3
9288,382565240,19
9289,342510383,17
9292,302031055,15
9293,644774366,32
9294,906297891,45
9295,302113623,15
9296,201329991,10
9297,463242546,23
9300,745091756,37
9301,705136849,35
9302,1751946241,87
9303,644655053,32
9306,201349081,10
9307,161165388,8
9308,1389435872,69
9309,1269226511,63
9310,704773217,35
9311,705057737,35
9312,100655781,5
9313,503599604,25
9318,382546081,19
9319,1430309723,71
9324,765264564,38
9325,443308190,22
9330,906187642,45
9331,987176205,49
9334,201309100,10
9335,141025188,7
9336,825487865,41
9337,281973008,14
9341,422979077,21
9342,523655970,26
9343,685034292,34
9344,281880639,14
9346,2436664889,121
9347,1873367703,93
9354,100655130,5
9355,241730201,12
9356,986713439,49
9357,866137402,43
9358,2194971537,109
9359,1591626606,79
9360,302088096,15
9365,201486458,10
9366,745091865,37
9367,1208803471,60
9370,261770034,13
9371,120845508,6
9372,322094544,16
9374,60392703,3
9380,825579508,41
9381,886276218,44
9382,362498715,18
9383,1390106945,69
9384,181236707,9
9385,443158009,22
9392,302109603,15
9393,644644402,32
9394,322172570,16
9395,664842962,33
9402,1611018206,80
9403,2215929678,110
9406,463154956,23
9407,1369665496,68
9412,463023288,23
9413,80564844,4
9414,1087316081,54
9415,1530790855,76
9416,744913121,37
9417,161165098,8
9421,40282056,2
9422,1147957150,57
9423,604399494,30
9424,2174846196,108
9425,2457904620,122
9430,1067167295,53
9431,261906966,13
9432,1369165733,68
9433,946847760,47
9442,100701743,5
9443,80564096,4
9446,221477038,11
9447,120883040,6
9448,362444859,18
9449,282077960,14
9452,261703192,13
9453,1249124734,62
9454,241609020,12
9455,80564096,4
9456,1349129612,67
9457,543902255,27
9460,80524118,4
9461,120865096,6
9462,140918120,7
9470,1167835557,58
9471,342473497,17
9472,221496451,11
9476,302067458,15
9477,141034444,7
9478,2073839077,103
9479,624560012,31
9480,40262218,2
9481,382679285,19
9482,1389387381,69
9483,1732406904,86
9484,1026999219,51
9485,241767462,12
9490,583939761,29
9491,483498519,24
9492,140917856,7
9494,241572159,12
9495,886340375,44
9497,664872354,33
9500,7348268629,365
9501,4029273251,200
9504,241609316,12
9510,342226202,17
9511,161185346,8
9512,422889402,21
9513,261956599,13
9515,161203976,8
9516,483303913,24
9517,1249314308,62
9518,563864783,28
9519,241767584,12
9522,1107452254,55
9523,745479261,37
9525,443218040,22
9530,1409728667,70
9531,161165248,8
9534,422911660,21
9535,281973968,14
9540,422752317,21
9541,241804824,12
9544,825501558,41
9548,2214951099,110
9549,463263301,23
9550,1046975423,52
9554,483164206,24
9555,241693272,12
9558,624147333,31
9559,523886444,26
9560,1489853019,74
9561,1047588166,52
9562,362433260,18
9563,765645525,38
9564,241684032,12
9565,120855414,6
9567,362539660,18
9568,382613292,19
9569,161128732,8
9570,1127552690,56
