avg_water,stu_id,water_count,water_sum
1.17701517707,2662,593,697.97
3.3183640553,2663,434,1440.17
4.38391111111,2664,225,986.38
2.44590062112,2665,161,393.79
2.88497674419,2666,215,620.27
2.09138728324,2667,173,361.81
4.22235915493,2668,284,1199.15
4.21526143791,2669,306,1289.87
3.32994459834,2672,361,1202.11
2.63102564103,2673,507,1333.93
3.84525925926,2674,135,519.11
2.7150952381,2675,210,570.17
3.57863013699,2676,292,1044.96
3.03510638298,2677,282,855.9
3.41163346614,2678,251,856.32
2.84910798122,2679,213,606.86
2.06161803714,2680,377,777.23
2.84448377581,2681,339,964.28
2.57139194139,2682,273,701.99
1.80613293051,2683,331,597.83
2.27830734967,2688,449,1022.96
2.36012958963,2689,463,1092.74
4.10718309859,2690,142,583.22
3.6849122807,2691,228,840.16
2.19332382311,2692,701,1537.52
3.0531934033,2693,667,2036.48
2.24919732441,2694,598,1345.02
2.85753623188,2695,483,1380.19
3.92278571429,2696,140,549.19
5.25288659794,2697,97,509.53
3.41657534247,2700,146,498.82
4.07065934066,2701,91,370.43
2.6418245614,2704,285,752.92
2.61433198381,2705,247,645.74
0.598837209302,2706,387,231.75
0.358939393939,2707,264,94.76
1.40405034325,2708,437,613.57
1.55646766169,2709,201,312.85
1.15728850325,2710,461,533.51
1.2248,2711,300,367.44
2.68263157895,2712,304,815.52
2.40337662338,2713,231,555.18
4.047,2718,70,283.29
3.56033333333,2719,30,106.81
1.79963917526,2720,582,1047.39
1.24714285714,2721,203,253.17
1.6674852071,2722,338,563.61
2.59195020747,2723,241,624.66
2.30735849057,2728,318,733.74
2.20197568389,2729,329,724.45
2.23186915888,2730,321,716.43
2.65359477124,2731,459,1218.0
0.631486725664,2732,1130,713.58
0.459589958159,2733,1195,549.21
1.35820840951,2734,547,742.94
1.33769980507,2735,513,686.24
1.41548895899,2738,634,897.42
1.1677090301,2739,598,698.29
3.68904761905,2740,315,1162.05
4.19279569892,2741,372,1559.72
2.61620938628,2742,277,724.69
2.01035634744,2743,449,902.65
1.05687134503,2746,684,722.9
1.16792780749,2747,748,873.61
0.906911976912,2748,693,628.49
0.870051413882,2749,778,676.9
3.35818003914,2756,511,1716.03
3.71973684211,2757,836,3109.7
1.73850079745,2758,627,1090.04
2.25044554455,2759,1010,2272.95
1.84638810198,2760,706,1303.55
1.67677330896,2761,1094,1834.39
4.61605536332,2764,289,1334.04
4.89779081134,2765,1023,5010.44
1.54057275542,2766,646,995.21
3.28623082542,2767,1369,4498.85
0.982233712513,2774,967,949.82
1.33627476038,2775,1565,2091.27
1.80436597111,2776,623,1124.12
2.27384727273,2777,1375,3126.54
5.16084870849,2780,271,1398.59
4.76057613169,2781,243,1156.82
2.1313164557,2782,790,1683.74
1.72212345679,2783,1620,2789.84
1.06650176678,2788,566,603.64
2.36734020619,2789,970,2296.32
4.03599552573,2790,447,1804.09
3.12372093023,2791,1075,3358.0
3.39057471264,2802,435,1474.9
2.69122340426,2803,188,505.95
6.07832402235,2806,179,1088.02
4.68461805556,2807,288,1349.17
3.23567567568,2810,370,1197.2
3.15187407407,2811,1350,4255.03
1.99528911565,2812,588,1173.23
2.18125834128,2813,1049,2288.14
3.04009070295,2814,441,1340.68
2.87551622419,2815,678,1949.6
1.78455882353,2816,340,606.75
3.315,2817,558,1849.77
1.68750537634,2818,465,784.69
2.52550632911,2819,474,1197.09
0.389916666667,2824,960,374.32
0.776479591837,2825,1764,1369.71
1.21861904762,2826,840,1023.64
1.88141809291,2827,818,1539.0
1.99615230461,2828,499,996.08
1.53381062356,2829,866,1328.28
5.39111486486,2832,296,1595.77
3.16103174603,2833,378,1194.87
3.27138297872,2834,282,922.53
1.58349829352,2835,1172,1855.86
2.42466019417,2836,515,1248.7
2.11353488372,2837,645,1363.23
3.04679180887,2838,293,892.71
2.98989218329,2839,371,1109.25
1.53384433962,2846,424,650.35
1.43988545246,2847,873,1257.02
2.98527777778,2854,396,1182.17
2.41365853659,2855,820,1979.2
2.61573298429,2856,764,1998.42
2.1704638009,2857,884,1918.69
3.60354304636,2858,302,1088.27
1.84027368421,2859,475,874.13
0.917044476327,2860,1394,1278.36
2.30413066386,2861,949,2186.62
0.691127819549,2862,1729,1194.96
2.3631445993,2863,1148,2712.89
2.81808362369,2864,574,1617.58
1.71095296524,2865,2445,4183.28
2.96187122736,2866,497,1472.05
1.05522239264,2867,1304,1376.01
3.83437888199,2868,322,1234.67
1.47147943524,2869,1629,2397.04
4.41032663317,2870,398,1755.31
1.92228668942,2871,586,1126.46
3.26034883721,2872,258,841.17
1.95186311787,2873,263,513.34
3.72873469388,2874,245,913.54
3.04822510823,2875,231,704.14
4.76013513514,2876,222,1056.75
2.72064159292,2877,452,1229.73
5.35458333333,2878,144,771.06
6.52012631579,2879,475,3097.06
0.924414668547,2880,709,655.41
2.51441696113,2881,566,1423.16
1.17909638554,2882,332,391.46
2.33858376511,2883,579,1354.04
1.77587837838,2884,740,1314.15
1.42651388889,2885,1440,2054.18
3.05505747126,2888,348,1063.16
1.50526819923,2889,1044,1571.5
2.45848598131,2894,535,1315.29
1.78160027009,2895,1481,2638.55
3.45039285714,2896,280,966.11
3.34280205656,2897,389,1300.35
1.98165929204,2898,452,895.71
2.59679045093,2899,377,978.99
4.10820987654,2902,324,1331.06
3.63132867133,2903,572,2077.12
2.46641269841,2904,315,776.92
3.22204576043,2905,743,2393.98
3.48380165289,2906,363,1264.62
3.64074074074,2907,675,2457.5
1.50852713178,2908,645,973.0
3.44319148936,2909,752,2589.28
2.31724137931,2910,522,1209.6
4.20516178737,2911,649,2729.15
3.05206896552,2912,203,619.57
3.64898734177,2913,316,1153.08
4.032125,2914,240,967.71
2.85555718475,2915,682,1947.49
2.79693877551,2916,294,822.3
3.07589820359,2917,668,2054.7
6.85618421053,2920,152,1042.14
4.42179584121,2921,529,2339.13
3.99766025641,2922,312,1247.27
3.94237851662,2923,782,3082.94
3.80560526316,2924,380,1446.13
3.32739622642,2925,795,2645.28
4.12280612245,2926,392,1616.14
6.95036866359,2927,217,1508.23
2.92728021978,2928,364,1065.53
3.51483157895,2929,950,3339.09
1.85182320442,2930,1086,2011.08
2.83356481481,2931,1296,3672.3
3.20654723127,2932,307,984.41
3.69039170507,2933,434,1601.63
3.02211650485,2934,515,1556.39
3.04502935421,2935,1022,3112.02
1.40034188034,2938,351,491.52
2.60898047722,2939,461,1202.74
4.26706349206,2944,252,1075.3
7.54064102564,2945,234,1764.51
1.89550980392,2946,510,966.71
1.59588469185,2947,503,802.73
1.33941176471,2948,680,910.8
2.48192627824,2949,841,2087.3
2.97424317618,2952,403,1198.62
2.40801724138,2953,580,1396.65
2.39921787709,2954,537,1288.38
2.49537296037,2955,858,2141.03
2.59716024341,2956,493,1280.4
2.62203860072,2957,829,2173.67
4.14238493724,2958,239,990.03
3.74271052632,2959,380,1422.23
2.01543010753,2960,372,749.74
2.09276530612,2961,980,2050.91
5.40663522013,2962,318,1719.31
3.8374522293,2963,471,1807.44
4.0062962963,2968,135,540.85
3.57485776805,2969,457,1633.71
1.93041044776,2970,536,1034.7
2.52364597094,2971,757,1910.4
4.37772511848,2972,211,923.7
2.93239316239,2973,585,1715.45
3.74222672065,2974,247,924.33
2.79100840336,2975,476,1328.52
3.08636666667,2976,300,925.91
2.44056162246,2977,641,1564.4
2.5770419426,2978,453,1167.4
2.52836431227,2979,269,680.13
2.32788968825,2980,417,970.73
3.24812749004,2981,753,2445.84
4.08468085106,2982,235,959.9
3.70512922465,2983,503,1863.68
4.10475460123,2984,326,1338.15
2.87372994652,2985,748,2149.55
2.35215456674,2990,427,1004.37
2.94519125683,2991,915,2694.85
2.75387096774,2992,248,682.96
3.1226946848,2993,809,2526.26
3.1130976431,2994,297,924.59
2.86920760697,2995,631,1810.47
4.26705501618,2996,309,1318.52
3.07383125864,2997,723,2222.38
3.46533333333,2998,210,727.72
3.47847407407,2999,675,2347.97
0.759577235772,3002,615,467.14
2.48838095238,3003,735,1828.96
1.72934560327,3004,489,845.65
2.50518518519,3005,621,1555.72
4.99242424242,3010,231,1153.25
1.99018803419,3011,585,1164.26
4.13090047393,3012,211,871.62
3.02047619048,3013,126,380.58
3.33738888889,3014,540,1802.19
4.11141226819,3015,701,2882.1
1.49741767764,3016,577,864.01
2.91212765957,3017,846,2463.66
2.96549079755,3018,326,966.75
3.33788643533,3019,634,2116.22
4.44487632509,3020,283,1257.9
4.6207761194,3021,335,1547.96
4.54342028986,3024,345,1567.48
3.47502844141,3025,879,3054.55
3.54970326409,3026,337,1196.25
3.4600929368,3027,538,1861.53
4.6898245614,3028,513,2405.88
3.57275201613,3029,992,3544.17
5.40538461538,3032,247,1335.13
3.05625,3033,8,24.45
2.95173913043,3034,69,203.67
3.20055655296,3035,557,1782.71
5.5038559322,3038,236,1298.91
4.44731155779,3039,398,1770.03
2.80645522388,3040,536,1504.26
2.9482807571,3041,1268,3738.42
3.72844827586,3042,174,648.75
3.67231308411,3043,428,1571.75
5.13114457831,3046,166,851.77
4.0875,3047,300,1226.25
11.4984210526,3048,95,1092.35
5.59637426901,3049,171,956.98
4.78915068493,3056,365,1748.04
4.47383027523,3057,436,1950.59
5.73711538462,3062,52,298.33
9.87413533835,3063,133,1313.26
1.93416666667,3070,192,371.36
3.09188630491,3071,387,1196.56
8.66916981132,3076,265,2297.33
5.34943620178,3077,674,3605.52
3.54145762712,3078,295,1044.73
4.60519623234,3079,637,2933.51
2.67724637681,3080,483,1293.11
2.67552785924,3081,682,1824.71
3.30258706468,3084,201,663.82
3.60725457571,3085,601,2167.96
3.39707650273,3086,366,1243.33
3.77220888355,3087,833,3142.25
2.25895145631,3090,515,1163.36
3.32910984848,3091,528,1757.77
1.76723367698,3092,582,1028.53
4.3898015873,3093,504,2212.46
2.67154798762,3094,323,862.91
3.53980593607,3095,876,3100.87
3.51158150852,3096,411,1443.26
4.52562695925,3097,638,2887.35
2.04405286344,3100,681,1392.0
4.72975517891,3101,531,2511.5
1.87635714286,3104,980,1838.83
3.53386637459,3105,913,3226.42
1.78772785623,3110,779,1392.64
4.55617210682,3111,674,3070.86
2.67363157895,3112,380,1015.98
3.55828282828,3113,495,1761.35
3.02779166667,3114,480,1453.34
3.6488971368,3115,943,3440.91
5.11510638298,3116,423,2163.69
5.52568651276,3117,823,4547.64
3.05957186544,3118,327,1000.48
3.60170568562,3119,598,2153.82
1.94038461538,3120,390,756.75
4.18333333333,3121,123,514.55
1.57905940594,3122,808,1275.88
3.41938931298,3123,655,2239.7
2.68048300537,3124,559,1498.39
3.54414634146,3125,738,2615.58
2.61995495495,3126,888,2326.52
4.00493197279,3127,882,3532.35
2.18163021869,3130,503,1097.36
2.68452566096,3131,643,1726.15
1.49995575221,3132,452,677.98
2.14867424242,3133,528,1134.5
3.24623222749,3144,422,1369.91
3.96155860349,3145,802,3177.17
2.99837837838,3146,259,776.58
3.23702875399,3147,626,2026.38
3.19226600985,3148,406,1296.06
3.36367346939,3149,735,2472.3
2.26521796565,3150,757,1714.77
4.02511742892,3151,809,3256.32
3.54739376771,3152,353,1252.23
3.8418028169,3153,710,2727.68
1.64964516129,3156,1240,2045.56
3.3804527163,3157,994,3360.17
5.08191891892,3158,370,1880.31
4.78741414141,3159,495,2369.77
3.69328125,3160,448,1654.59
3.30769444444,3161,720,2381.54
2.56718631179,3162,526,1350.34
3.22174603175,3163,189,608.91
1.5733891547,3164,1254,1973.03
3.58633300297,3165,1009,3618.61
2.17165137615,3166,654,1420.26
2.58738410596,3167,1208,3125.56
1.51875185736,3168,673,1022.12
3.28670619236,3169,759,2494.61
5.55589622642,3170,212,1177.85
4.23565632458,3171,419,1774.74
3.49520325203,3178,738,2579.46
3.45746630728,3179,1113,3848.16
2.22441935484,3180,620,1379.14
3.6648540146,3181,548,2008.34
2.23658374793,3182,603,1348.66
2.764055666,3183,1006,2780.64
2.65989304813,3186,561,1492.2
3.87004958678,3187,605,2341.38
5.68904494382,3188,178,1012.65
4.01875555556,3189,450,1808.44
1.50453465347,3190,505,759.79
2.18669811321,3191,742,1622.53
1.0675388601,3194,386,412.07
2.0283269962,3195,526,1066.9
2.34908045977,3196,348,817.48
3.40449404762,3197,336,1143.91
2.72875647668,3198,386,1053.3
3.50953786906,3199,779,2733.93
3.91788203753,3200,373,1461.37
4.18005442177,3201,735,3072.34
2.98581239531,3204,597,1782.53
3.50396786156,3205,809,2834.71
6.13928838951,3206,267,1639.19
7.09467532468,3207,539,3824.03
1.69884259259,3210,648,1100.85
2.68917502787,3211,897,2412.19
4.60310756972,3212,251,1155.38
4.74023310023,3213,429,2033.56
4.3350862069,3214,116,502.87
4.23221518987,3215,316,1337.38
2.29544987147,3216,389,892.93
2.01377862595,3217,1048,2110.44
5.7661971831,3218,71,409.4
5.44093959732,3219,149,810.7
1.23058823529,3220,1326,1631.76
3.30223370429,3221,1258,4154.21
2.25229381443,3222,388,873.89
5.13563106796,3223,103,528.97
7.95734972678,3224,366,2912.39
8.24873221216,3225,773,6376.27
1.91573440644,3226,497,952.12
4.48392434988,3227,423,1896.7
2.60113360324,3228,494,1284.96
4.56321525886,3229,734,3349.4
3.7563986014,3230,286,1074.33
3.51522727273,3231,616,2165.38
2.1910106383,3232,376,823.82
2.97807725322,3233,1165,3469.46
3.68494252874,3236,174,641.18
5.04797805643,3237,638,3220.61
2.60066831683,3238,404,1050.67
2.83718518519,3239,1215,3447.18
4.25461864407,3240,236,1004.09
3.67,3241,487,1787.29
3.33321428571,3244,364,1213.29
5.78843091335,3245,427,2471.66
2.97626506024,3246,332,988.12
4.60445182724,3247,602,2771.88
2.09234883721,3248,430,899.71
4.34501677852,3249,596,2589.63
2.78114782609,3250,575,1599.16
3.28043973941,3251,614,2014.19
2.7805785124,3252,484,1345.8
3.22195540309,3253,583,1878.4
3.29223495702,3254,349,1148.99
2.73125,3255,8,21.85
1.06798353909,3256,243,259.52
3.50363861386,3257,404,1415.47
1.69186915888,3258,107,181.03
3.95025547445,3259,274,1082.37
1.38950963222,3260,571,793.41
2.38289156627,3261,996,2373.36
2.3373655914,3264,372,869.5
2.56701986755,3265,604,1550.48
1.03972451791,3266,726,754.84
1.98465206186,3267,776,1540.09
4.42405633803,3270,355,1570.54
3.45393220339,3271,295,1018.91
2.418125,3272,272,657.73
2.66638225256,3273,293,781.25
3.64151975684,3274,329,1198.06
4.04949685535,3275,318,1287.74
3.7685209713,3276,453,1707.14
3.16860082305,3277,486,1539.94
2.31033826638,3284,473,1092.79
2.4940027894,3285,717,1788.2
3.48134146341,3286,328,1141.88
2.50107266436,3287,578,1445.62
2.50142045455,3288,528,1320.75
2.90614934114,3289,683,1984.9
2.24865800866,3290,462,1038.88
2.262875,3291,720,1629.27
1.12906141367,3292,863,974.38
3.11365229111,3293,742,2310.33
3.00184027778,3294,576,1729.06
3.9815890411,3295,730,2906.56
4.99364583333,3296,288,1438.17
5.97627329193,3297,322,1924.36
3.4503030303,3298,528,1821.76
4.33467368421,3299,475,2058.97
2.46953191489,3300,470,1160.68
3.52293823038,3301,599,2110.24
1.70644660194,3302,515,878.82
2.88363247863,3303,468,1349.54
1.64680722892,3304,498,820.11
2.54833073323,3305,641,1633.48
4.01761394102,3308,373,1498.57
2.66065217391,3309,736,1958.24
4.81715942029,3310,345,1661.92
3.49885245902,3311,610,2134.3
2.8028115942,3312,345,966.97
3.14915285451,3313,543,1709.99
4.61946341463,3316,205,946.99
3.15930769231,3317,390,1232.13
1.97505030181,3318,497,981.6
2.60891135303,3319,643,1677.53
1.33469428008,3322,507,676.69
1.91426546392,3323,776,1485.47
1.42782026769,3324,523,746.75
3.42967032967,3325,91,312.1
3.4088209607,3326,229,780.62
2.89629820051,3327,389,1126.66
1.535599022,3328,409,628.06
1.89842948718,3329,624,1184.62
5.32716049383,3330,162,863.0
3.02455525606,3331,371,1122.11
1.03089970501,3332,678,698.95
1.48389166667,3333,1200,1780.67
3.1775,3340,404,1283.71
3.77211229947,3341,374,1410.77
3.2559760274,3344,584,1901.49
3.42570073762,3345,949,3250.99
2.56235294118,3346,289,740.52
3.36873563218,3347,522,1758.48
1.74227897839,3348,509,886.82
3.04068767908,3349,698,2122.4
1.74725429017,3350,641,1119.99
3.15046218487,3351,952,2999.24
2.16997584541,3352,414,898.37
2.44872377622,3353,1144,2801.34
3.54556064073,3358,437,1549.41
3.29517667845,3359,566,1865.07
2.69802583026,3362,542,1462.33
3.49529220779,3363,616,2153.1
2.89478142077,3364,366,1059.49
3.93600401606,3365,498,1960.13
2.31325,3372,360,832.77
2.87464589235,3373,706,2029.5
4.70520661157,3374,484,2277.32
4.65778813559,3375,1180,5496.19
1.17202238209,3376,1251,1466.2
2.0671819788,3377,1132,2340.05
4.42170103093,3378,194,857.81
1.87663873371,3379,1074,2015.51
3.46077306733,3380,401,1387.77
2.16008302583,3381,1084,2341.53
2.05882867133,3382,572,1177.65
1.79186980609,3383,1444,2587.46
0.586633906634,3384,814,477.52
1.55238425926,3385,864,1341.26
1.12014347202,3386,697,780.74
1.87292540793,3387,858,1606.97
0.675671392827,3388,1199,810.13
1.6499754902,3389,816,1346.38
0.671093990755,3390,649,435.54
1.4026119403,3391,938,1315.65
1.12682926829,3392,328,369.6
2.22272965879,3393,381,846.86
2.05233009709,3394,309,634.17
2.1537593985,3395,931,2005.15
1.55311018131,3396,717,1113.58
1.96020313407,3397,1723,3377.43
1.48603092784,3400,582,864.87
2.05872340426,3401,1128,2322.24
1.7339688716,3402,771,1336.89
3.55452920143,3403,839,2982.25
1.40739961759,3404,523,736.07
2.95016853933,3405,178,525.13
2.64067826087,3406,575,1518.39
1.96951008646,3407,1041,2050.26
2.65571653543,3408,635,1686.38
1.70202446483,3409,1635,2782.81
4.60619537275,3410,389,1791.81
4.25213704994,3411,861,3661.09
2.87319327731,3412,357,1025.73
2.24762895928,3413,1105,2483.63
2.73860465116,3416,301,824.32
3.02936296296,3417,675,2044.82
1.68189473684,3418,475,798.9
1.89872654155,3419,746,1416.45
3.97313364055,3420,651,2586.51
6.1919140625,3421,256,1585.13
2.65666666667,3424,555,1474.45
2.01389689158,3425,1319,2656.33
2.19704460967,3426,538,1182.01
2.59612244898,3427,931,2416.99
1.81228571429,3430,245,444.01
1.86151709402,3431,936,1742.38
3.02443569554,3436,381,1152.31
2.54441742655,3437,987,2511.34
1.54057718121,3440,745,1147.73
1.88322064057,3441,1124,2116.74
1.02292938099,3442,1147,1173.3
2.21705102717,3443,1509,3345.53
3.37717017208,3444,523,1766.26
2.75485507246,3445,966,2661.19
0.795961538462,3446,624,496.68
1.86439516129,3447,496,924.74
0.654324817518,3448,548,358.57
2.15672043011,3449,558,1203.45
2.60288753799,3450,329,856.35
2.90133040936,3451,684,1984.51
2.14127725857,3456,321,687.35
3.84768518519,3457,324,1246.65
0.593834771887,3458,811,481.6
2.36403869407,3459,827,1955.06
1.4790729783,3460,507,749.89
3.73152941176,3461,425,1585.9
2.20901459854,3462,548,1210.54
4.01845771144,3463,402,1615.42
3.66517467249,3464,458,1678.65
4.54071500504,3465,993,4508.93
2.88623188406,3468,414,1194.9
3.90077155825,3469,661,2578.41
2.09192893401,3470,394,824.22
2.76432852386,3471,901,2490.66
1.23343396226,3472,795,980.58
2.38008474576,3473,944,2246.8
2.66376498801,3474,417,1110.79
4.87087061669,3475,827,4028.21
1.85926764314,3482,751,1396.31
1.96875980043,3483,1403,2762.17
3.01421588595,3486,491,1479.98
2.65777955272,3487,626,1663.77
1.27219512195,3488,943,1199.68
2.436276771,3489,1214,2957.64
1.65741401274,3490,785,1301.07
2.35674718196,3491,1242,2927.08
3.77312958435,3492,409,1543.21
2.78358490566,3493,371,1032.71
0.81176119403,3496,1005,815.82
2.68381081081,3497,740,1986.02
1.35916729182,3500,1333,1811.77
1.44995522388,3501,2010,2914.41
0.789120879121,3506,1092,861.72
1.59763819095,3507,1393,2225.51
2.54866666667,3510,270,688.14
3.00675799087,3511,438,1316.96
0.524771573604,3512,394,206.76
1.53672268908,3513,119,182.87
0.878597733711,3516,1412,1240.58
2.86573529412,3517,680,1948.7
1.53349785408,3518,466,714.61
3.6014921466,3519,764,2751.54
1.04454242928,3520,601,627.77
1.94062849162,3521,716,1389.49
2.06537931034,3522,435,898.44
3.48504885993,3523,307,1069.91
2.19789189189,3524,555,1219.83
2.6643047619,3525,525,1398.76
2.00340277778,3530,576,1153.96
2.55833333333,3531,1710,4374.75
2.81633116883,3532,308,867.43
2.12986178862,3533,1230,2619.73
1.88267985612,3534,556,1046.77
2.18054020101,3535,1592,3471.42
1.25322847682,3538,1208,1513.9
1.41499298081,3539,2137,3023.84
3.53358823529,3540,340,1201.42
3.43444236176,3541,1067,3664.55
1.94285074627,3542,670,1301.71
2.17176661264,3543,1234,2679.96
2.35140783745,3546,689,1620.12
1.97625876851,3547,1283,2535.54
2.02596730245,3556,734,1487.06
2.37178091873,3557,1415,3356.07
2.25392065344,3560,857,1931.61
2.80408477842,3561,1557,4365.96
1.93733552632,3564,912,1766.85
2.80708092486,3565,1730,4856.25
1.10017523364,3566,856,941.75
2.28425154321,3567,1296,2960.39
1.32553633218,3568,867,1149.24
2.27230769231,3569,637,1447.46
1.18018060837,3572,1052,1241.55
1.80565747614,3573,1886,3405.47
1.34035842294,3576,837,1121.88
1.71749751738,3577,1007,1729.52
1.77788092836,3578,991,1761.88
2.87952121872,3579,919,2646.28
4.37103703704,3580,135,590.09
3.75677067083,3581,641,2408.09
1.9313375,3582,800,1545.07
2.09837868481,3583,882,1850.77
1.90707774799,3584,373,711.34
2.80338211382,3585,615,1724.08
2.48201413428,3588,283,702.41
3.58456211813,3589,491,1760.02
4.45238244514,3590,319,1420.31
4.86049799197,3591,1245,6051.32
1.46906285714,3594,875,1285.43
2.07673244341,3595,1723,3578.21
3.00472636816,3596,201,603.95
2.01834841629,3597,884,1784.22
0.534035549704,3598,1519,811.2
0.99839231547,3599,1978,1974.82
1.92490673155,3600,1233,2373.41
2.42517985612,3601,1668,4045.2
1.23128682171,3602,1290,1588.36
3.03578651685,3603,534,1621.11
2.21155887231,3604,603,1333.57
2.29746943765,3605,818,1879.33
3.47275159236,3608,785,2726.11
3.56864751226,3609,1427,5092.46
1.49878787879,3614,495,741.9
2.11899188876,3615,863,1828.69
2.52369642857,3620,560,1413.27
1.51284028324,3621,1271,1922.82
2.21931777379,3624,557,1236.16
1.39556773688,3625,1277,1782.14
1.9155679702,3626,537,1028.66
1.82124463519,3627,1165,2121.75
0.826343126967,3628,1906,1575.01
1.26628368794,3629,2820,3570.92
2.36414705882,3632,340,803.81
2.56478827362,3633,614,1574.78
2.19644599303,3636,287,630.38
2.95335135135,3637,370,1092.74
1.99389473684,3638,570,1136.52
2.71830489192,3639,879,2389.39
1.81085470085,3640,351,635.61
2.71164772727,3641,528,1431.75
2.70457249071,3642,269,727.53
2.9766897747,3643,577,1717.55
3.92740566038,3644,212,832.61
3.87088815789,3645,304,1176.75
0.762901785714,3646,448,341.78
2.94196428571,3647,280,823.75
1.25042553191,3648,376,470.16
2.53103053435,3649,524,1326.26
1.30023148148,3650,648,842.55
1.24482843137,3651,408,507.89
2.07323660714,3652,448,928.81
3.39615138593,3653,938,3185.59
1.66231362468,3656,389,646.64
2.92906196213,3657,1162,3403.57
2.60873563218,3658,696,1815.68
2.55029925187,3659,1203,3068.01
3.83643776824,3660,233,893.89
2.15837558685,3661,1065,2298.67
3.70720858896,3664,326,1208.55
3.1988034188,3665,702,2245.56
3.14272084806,3666,283,889.39
2.52172167707,3667,1121,2826.85
3.11889589905,3668,317,988.69
2.55475262369,3669,1334,3408.04
2.0166828479,3670,618,1246.31
1.21561151079,3671,1251,1520.73
3.23780487805,3674,328,1062.0
2.47222578576,3675,1559,3854.2
2.0681122449,3682,588,1216.05
5.86918287938,3683,257,1508.38
1.92757879656,3684,698,1345.45
3.03641826923,3685,832,2526.3
2.56051948052,3686,154,394.32
7.3,3687,38,277.4
6.28946202532,3690,316,1987.47
3.93347587719,3691,912,3587.33
1.24891979301,3692,1546,1930.83
1.36413980935,3693,2203,3005.2
1.3481922675,3694,957,1290.22
1.7287027027,3695,2035,3517.91
0.352079722704,3696,1154,406.3
1.81033444816,3697,897,1623.87
1.11897289586,3698,701,784.4
2.40125613346,3699,1019,2446.88
2.06420382166,3700,471,972.24
2.4102739726,3701,1022,2463.3
1.21828244275,3702,524,638.38
2.18546153846,3703,1430,3125.21
1.28010940919,3704,457,585.01
1.82002806361,3705,1069,1945.61
1.47203571429,3706,560,824.34
2.39653714286,3707,875,2096.97
1.6653264095,3708,674,1122.43
2.29104735883,3709,1098,2515.57
1.29387358185,3710,1234,1596.64
1.54754970179,3711,2012,3113.67
1.13454428755,3712,779,883.81
2.76756670224,3713,937,2593.21
1.55765704584,3714,589,917.46
2.17992927864,3715,707,1541.21
5.15263157895,3716,304,1566.4
4.11109739369,3717,729,2996.99
3.34390740741,3718,540,1805.71
2.1815625,3719,1760,3839.55
1.80452241715,3724,513,925.72
2.8218161435,3725,1338,3775.59
2.39965417867,3726,347,832.68
2.75901041667,3727,960,2648.65
2.26436781609,3728,696,1576.0
3.46094488189,3729,1016,3516.32
1.90302631579,3732,532,1012.41
1.52443056943,3733,2002,3051.91
2.09268221574,3738,686,1435.58
2.80128099174,3739,1452,4067.46
2.00718309859,3742,426,855.06
1.76551111111,3743,675,1191.72
1.71675603217,3744,746,1280.7
2.19988335101,3745,943,2074.49
3.62990066225,3750,302,1096.23
2.95927950311,3751,805,2382.22
0.907530737705,3754,976,885.75
0.979940617577,3755,2526,2475.33
1.22726027397,3756,365,447.95
2.12270181219,3757,607,1288.48
1.16779411765,3760,340,397.05
0.900835962145,3761,634,571.13
1.72786184211,3762,304,525.27
0.921010594947,3763,1227,1130.08
0.825777027027,3764,592,488.86
1.67136465324,3765,894,1494.2
2.31466666667,3766,300,694.4
1.46222713864,3767,678,991.39
2.29512727273,3768,550,1262.32
1.96436661699,3769,671,1318.09
3.34764900662,3772,302,1010.99
2.01724637681,3773,345,695.95
2.35521212121,3774,165,388.61
2.98283018868,3775,106,316.18
1.77648298217,3776,617,1096.09
2.016875,3777,1344,2710.68
1.67996103896,3778,770,1293.57
1.65578947368,3779,1558,2579.72
1.92024096386,3780,415,796.9
1.79529577465,3781,710,1274.66
1.50061674009,3782,681,1021.92
1.45370823146,3783,1227,1783.7
1.62209813875,3784,591,958.66
1.87681407035,3785,995,1867.43
1.51826488706,3786,974,1478.79
1.96816032888,3787,1946,3830.04
2.39667613636,3790,352,843.63
2.3362962963,3791,648,1513.92
1.06378587196,3796,906,963.79
1.74160899654,3797,578,1006.65
1.08417435897,3800,975,1057.07
2.42097777778,3801,900,2178.88
2.719408867,3802,406,1104.08
1.85509581263,3803,1409,2613.83
1.27095364238,3804,755,959.57
2.2647007617,3805,919,2081.26
1.46524489796,3808,980,1435.94
2.21688375927,3809,1213,2689.08
2.6056091954,3812,435,1133.44
2.48243124312,3813,909,2256.53
1.02409021407,3816,1308,1339.51
1.31358174197,3817,2147,2820.26
0.373094629156,3818,391,145.88
1.31432960894,3819,358,470.53
1.64519650655,3822,229,376.75
1.53742957746,3823,284,436.63
3.69719745223,3824,157,580.46
5.09684444444,3825,450,2293.58
0.485416293644,3826,1117,542.21
1.03101600557,3827,1437,1481.57
1.24522292994,3828,314,391.0
2.3875862069,3829,493,1177.08
1.18723449001,3830,951,1129.06
1.71703440095,3831,1686,2894.92
1.53620029455,3832,679,1043.08
1.85351778656,3833,1012,1875.76
1.26379511059,3834,859,1085.6
2.16108604845,3835,1197,2586.82
0.462101379532,3838,3117,1440.37
1.35399053628,3839,634,858.43
0.907102229055,3840,1301,1180.14
1.72084285714,3841,1400,2409.18
2.02332807571,3844,634,1282.79
2.06315467075,3845,653,1347.24
1.69808777429,3846,638,1083.38
