avg,mon_count,mon_sum,stu_id
3.71610951,694,2578.98,6714
4.403580729,768,3381.95,6716
5.302374429,219,1161.22,6718
4.13821608,796,3294.02,6720
3.796176962,599,2273.91,6722
3.916883309,677,2651.73,6728
3.725291005,945,3520.4,6730
4.301161826,723,3109.74,6736
3.445582255,541,1864.06,6738
5.427726433,541,2936.4,6740
4.217235421,463,1952.58,6748
4.701098485,264,1241.09,6750
4.60382643,507,2334.14,6754
4.009859594,641,2570.32,6756
3.862748016,1008,3893.65,6760
4.733900524,382,1808.35,6762
5.695164835,273,1554.78,6764
4.001444099,644,2576.93,6768
3.959522936,545,2157.94,6770
4.067460815,638,2595.04,6772
3.557297688,692,2461.65,6774
3.705370787,890,3297.78,6778
3.711380846,449,1666.41,6784
4.668030769,325,1517.11,6786
4.563585927,739,3372.49,6788
4.652618683,653,3038.16,6790
4.828517241,580,2800.54,6792
3.624354561,581,2105.75,6798
4.163386454,251,1045.01,6800
3.425581717,722,2473.27,6802
5.523198198,222,1226.15,6804
3.296195965,694,2287.56,6806
4.285046729,321,1375.5,6808
6.071101449,690,4189.06,6816
3.686708701,793,2923.56,6820
3.176825397,819,2601.82,6822
4.150477273,440,1826.21,6824
5.147009174,545,2805.12,6826
4.582553542,607,2781.61,6828
3.899639769,694,2706.35,6830
3.354659271,631,2116.79,6832
4.456422764,246,1096.28,6834
3.988950437,343,1368.21,6836
4.152592593,405,1681.8,6838
4.409712092,521,2297.46,6840
5.592677165,254,1420.54,6844
3.768371608,479,1805.05,6846
6.862893082,159,1091.2,6856
1.716706422,1090,1871.21,6858
4.012093023,301,1207.64,6862
4.831524896,964,4657.59,6872
4.103043478,345,1415.55,6874
4.376649832,594,2599.73,6876
4.536563877,454,2059.6,6880
4.82761488,457,2206.22,6882
5.201273101,487,2533.02,6884
4.142940252,636,2634.91,6886
3.818857143,770,2940.52,6890
3.910706806,382,1493.89,6892
3.43705036,834,2866.5,6894
4.657096019,427,1988.58,6896
4.754560907,353,1678.36,6898
5.378847458,295,1586.76,6900
4.504183007,459,2067.42,6902
3.891321185,439,1708.29,6904
4.182448211,531,2220.88,6906
4.223419118,816,3446.31,6916
4.099583975,649,2660.63,6920
5.285162338,616,3255.66,6922
4.18047541,610,2550.09,6924
4.505218618,709,3194.2,6926
3.27,403,1317.81,6928
5.694947917,192,1093.43,6930
5.162951542,227,1171.99,6932
3.49511658,772,2698.23,6942
3.764768041,776,2921.46,6944
2.534798762,646,1637.48,6950
3.086153137,1084,3345.39,6956
4.974790765,693,3447.53,6960
6.756643836,292,1972.94,6964
5.373236715,207,1112.26,6966
4.92375,376,1851.33,6970
4.770650794,630,3005.51,6972
5.466666667,9,49.2,6974
4.347572156,589,2560.72,6978
4.403296703,273,1202.1,6980
2.887110583,841,2428.06,6982
3.448175,400,1379.27,6984
3.284305556,432,1418.82,6988
3.98638535,628,2503.45,6990
4.086465116,860,3514.36,6992
4.310777143,875,3771.93,6994
4.869895833,672,3272.57,6996
4.450456942,569,2532.31,6998
4.099911308,451,1849.06,7004
2.844688691,787,2238.77,7008
4.441605691,984,4370.54,7010
5.058132678,407,2058.66,7014
8.461090226,266,2250.65,7016
3.54260355,676,2394.8,7020
3.617418351,643,2326,7022
4.979280245,653,3251.47,7026
4.313827362,614,2648.69,7028
3.823022049,771,2947.55,7032
3.638,655,2382.89,7034
3.398925121,828,2814.31,7038
3.467865169,445,1543.2,7040
2.850445469,651,1855.64,7042
3.857759674,491,1894.16,7044
3.72562212,651,2425.38,7046
4.0323,700,2822.61,7056
3.410864198,729,2486.52,7060
3.389852941,544,1844.08,7062
4.009154519,686,2750.28,7066
3.785859107,582,2203.37,7068
3.382104499,689,2330.27,7070
4.84513587,368,1783.01,7072
3.746853659,410,1536.21,7078
3.752377778,450,1688.57,7080
4.66757764,644,3005.92,7082
3.168498728,786,2490.44,7084
3.373706755,607,2047.84,7086
3.005152439,984,2957.07,7088
2.691960253,1107,2980,7094
4.213098996,697,2936.53,7096
3.880627119,590,2289.57,7098
4.028825215,349,1406.06,7100
3.75626506,664,2494.16,7102
4.717392055,579,2731.37,7106
3.661366906,556,2035.72,7108
3.531123389,543,1917.4,7114
5.324281609,696,3705.7,7116
5.078952381,630,3199.74,7122
3.706385542,415,1538.15,7124
3.662817919,692,2534.67,7126
4.204547677,409,1719.66,7128
3.91738189,508,1990.03,7134
4.776911765,340,1624.15,7136
4.596696429,336,1544.49,7142
4.199473684,513,2154.33,7144
3.481122244,499,1737.08,7152
4.279644013,309,1322.41,7154
2.667288732,1136,3030.04,7156
3.340678808,604,2017.77,7158
3.137715019,779,2444.28,7160
2.864860465,860,2463.78,7162
3.152337165,783,2468.28,7164
3.307530738,976,3228.15,7166
2.829025271,831,2350.92,7168
3.79,745,2823.55,7170
5.254470135,519,2727.07,7176
3.826774194,589,2253.97,7178
5.025155807,353,1773.88,7180
5.772294807,597,3446.06,7182
3.816877637,711,2713.8,7184
3.611425287,870,3141.94,7186
3.838016627,842,3231.61,7190
4.296818182,330,1417.95,7192
5.042784314,510,2571.82,7198
4.348339973,753,3274.3,7202
3.938197747,799,3146.62,7204
4.434206081,592,2625.05,7208
2.642222222,918,2425.56,7216
5.252942272,537,2820.83,7218
3.200185185,486,1555.29,7220
3.320361795,691,2294.37,7222
3.777514019,535,2020.97,7228
4.025309168,469,1887.87,7230
3.866653846,520,2010.66,7232
4.936806723,119,587.48,7234
4.600672515,342,1573.43,7236
3.780773585,530,2003.81,7240
3.646697674,430,1568.08,7242
3.958913363,681,2696.02,7244
4.198279387,587,2464.39,7250
4.85193617,470,2280.41,7252
3.638002915,686,2495.67,7254
4.083185654,474,1935.43,7256
4.452716535,254,1130.99,7258
5.22195122,410,2141,7260
4.17053286,563,2348.01,7262
4.617585227,704,3250.78,7264
3.540009901,1010,3575.41,7266
4.206106383,470,1976.87,7268
4.305895197,458,1972.1,7270
3.989239669,605,2413.49,7272
5.151044776,268,1380.48,7274
3.890072464,828,3220.98,7278
4.410282167,886,3907.51,7280
3.731188406,690,2574.52,7282
3.618742004,469,1697.19,7288
4.341194245,695,3017.13,7292
3.976932668,401,1594.75,7294
4.720115942,345,1628.44,7296
4.323763441,465,2010.55,7298
4.323194946,554,2395.05,7300
4.701741379,580,2727.01,7310
5.541904762,525,2909.5,7312
4.12669863,730,3012.49,7314
2.653713528,1131,3001.35,7318
4.639693593,359,1665.65,7324
4.273398876,1068,4563.99,7326
4.325225989,708,3062.26,7332
3.387376587,709,2401.65,7334
4.118966292,445,1832.94,7336
4.568278146,604,2759.24,7338
4.483238482,738,3308.63,7340
3.806979543,831,3163.6,7342
4.332305141,1206,5224.76,7346
3.927184035,902,3542.32,7348
4.425253807,394,1743.55,7350
4.763692308,455,2167.48,7354
3.714921875,512,1902.04,7356
4.389372197,446,1957.66,7360
3.528773585,742,2618.35,7370
4.510069444,720,3247.25,7372
4.848083333,120,581.77,7376
4.886218487,357,1744.38,7378
3.646372392,623,2271.69,7382
4.119108911,606,2496.18,7384
3.695097192,463,1710.83,7386
4.220347648,489,2063.75,7388
4.680605263,380,1778.63,7390
3.991917526,485,1936.08,7392
5.667855153,359,2034.76,7396
3.811432836,670,2553.66,7402
3.905698529,544,2124.7,7406
4.599952038,417,1918.18,7410
4.925028037,535,2634.89,7412
4.399612403,387,1702.65,7416
4.508961039,308,1388.76,7418
4.983425414,362,1804,7420
3.962567568,666,2639.07,7422
2.830762943,734,2077.78,7426
4.985940594,505,2517.9,7428
4.902068096,793,3887.34,7430
4.285602968,539,2309.94,7432
4.604834437,604,2781.32,7434
4.260604891,777,3310.49,7440
4.75495183,519,2467.82,7442
4.252222222,558,2372.74,7446
4.396216617,674,2963.05,7450
4.516034483,696,3143.16,7452
3.989370829,1049,4184.85,7458
2.479668508,724,1795.28,7460
3.760769231,455,1711.15,7466
4.024740854,656,2640.23,7468
3.435454545,462,1587.18,7470
4.888375,160,782.14,7474
3.78148073,986,3728.54,7476
4.832473684,380,1836.34,7478
3.647881257,859,3133.53,7480
2.331156069,519,1209.87,7484
3.688144531,512,1888.33,7486
3.431710526,380,1304.05,7488
3.190731261,547,1745.33,7490
3.99112,250,997.78,7492
4.026110381,761,3063.87,7500
4.363481393,833,3634.78,7502
4.416189427,454,2004.95,7504
3.625335731,834,3023.53,7516
4.158430884,803,3339.22,7518
3.66375,744,2725.83,7520
3.534575472,636,2247.99,7522
3.661017274,521,1907.39,7524
4.740760234,342,1621.34,7528
3.782074928,694,2624.76,7532
3.990791599,619,2470.3,7534
3.811611479,906,3453.32,7536
3.825917496,703,2689.62,7540
3.61075,560,2022.02,7544
2.912646692,801,2333.03,7548
2.641980861,1045,2760.87,7550
3.599688385,353,1270.69,7552
4.429205176,541,2396.2,7556
3.30475819,641,2118.35,7566
3.452515567,803,2772.37,7568
2.843833157,947,2693.11,7570
3.832065868,668,2559.82,7572
3.686644909,766,2823.97,7574
3.838797084,823,3159.33,7576
3.696645833,480,1774.39,7578
2.996522727,880,2636.94,7586
5.084265403,211,1072.78,7588
3.422954186,633,2166.73,7590
4.591769912,452,2075.48,7592
2.578469101,712,1835.87,7594
3.951347709,371,1465.95,7606
3.923194707,529,2075.37,7610
3.626810229,743,2694.72,7612
4.053892617,447,1812.09,7616
3.567275693,613,2186.74,7618
4.743465909,352,1669.7,7620
5.513254237,295,1626.41,7624
4.039276219,677,2734.59,7630
3.620967742,62,224.5,7632
4.123222656,512,2111.09,7634
4.511608108,740,3338.59,7636
3.902655786,674,2630.39,7640
4.428870968,310,1372.95,7642
2.882089094,651,1876.24,7644
4.188271605,162,678.5,7646
5.583516484,182,1016.2,7648
5.338571429,182,971.62,7650
4.425182482,411,1818.75,7656
5.522125693,541,2987.47,7658
4.74078056,679,3218.99,7660
3.384682171,645,2183.12,7664
3.167846386,664,2103.45,7666
5.388664547,629,3389.47,7670
4.06163227,533,2164.85,7672
4.41838141,624,2757.07,7674
3.91038835,618,2416.62,7676
3.826517691,537,2054.84,7678
4.299652997,634,2725.98,7680
4.604787234,282,1298.55,7686
4.74156051,314,1488.85,7688
4.867195122,410,1995.55,7690
5.024729242,277,1391.85,7694
4.439455535,551,2446.14,7700
4.89192,625,3057.45,7702
3.873477011,696,2695.94,7706
3.196162625,701,2240.51,7708
4.634068182,440,2038.99,7712
3.597176259,556,2000.03,7714
3.614502618,764,2761.48,7718
3.806343907,599,2280,7722
3.578968363,727,2601.91,7724
3.624418605,301,1090.95,7728
2.301676385,686,1578.95,7730
3.115651007,745,2321.16,7732
4.343361582,708,3075.1,7734
4.100828025,785,3219.15,7736
3.65852861,1101,4028.04,7738
5.333147632,359,1914.6,7740
3.49819135,763,2669.12,7742
3.076811071,831,2556.83,7746
2.294929044,1057,2425.74,7748
3.446732673,707,2436.84,7750
4.742307692,559,2650.95,7754
2.380060764,1152,2741.83,7756
4.533613281,512,2321.21,7762
5.099591837,294,1499.28,7764
4.654638009,442,2057.35,7766
3.712375691,724,2687.76,7770
3.870474576,295,1141.79,7772
3.175924426,741,2353.36,7776
4.538742394,493,2237.6,7778
3.703708333,480,1777.78,7788
2.337514286,350,818.13,7794
4.121539708,617,2542.99,7796
3.034462705,791,2400.26,7800
4.155831025,722,3000.51,7802
3.490756757,740,2583.16,7804
4.018429003,662,2660.2,7808
4.009820972,782,3135.68,7812
3.738384106,755,2822.48,7822
2.937045977,870,2555.23,7824
2.453051742,947,2323.04,7826
3.319054224,793,2632.01,7828
2.566564215,911,2338.14,7830
4.161307692,780,3245.82,7832
3.364101266,790,2657.64,7834
4.003761062,678,2714.55,7838
3.119071429,840,2620.02,7840
3.612055961,822,2969.11,7842
2.918797595,998,2912.96,7844
2.970442842,971,2884.3,7846
2.759253209,857,2364.68,7848
3.037853598,806,2448.51,7852
2.996721519,790,2367.41,7854
4.234327485,513,2172.21,7856
4.8,330,1584,7862
4.722763533,351,1657.69,7864
4.584375,352,1613.7,7870
4.190225225,444,1860.46,7872
5.280655738,549,2899.08,7874
5.357535714,280,1500.11,7880
3.155127353,903,2849.08,7882
4.068212366,744,3026.75,7886
4.308318584,565,2434.2,7888
4.270513308,526,2246.29,7892
3.331264822,1012,3371.24,7896
4.4873,400,1794.92,7898
3.628288543,707,2565.2,7900
4.384877193,285,1249.69,7906
3.376143911,542,1829.87,7908
4.296729323,532,2285.86,7910
4.363420139,576,2513.33,7912
3.481768489,622,2165.66,7914
4.28918239,318,1363.96,7918
4.328158996,478,2068.86,7920
4.172871287,606,2528.76,7922
3.422479339,242,828.24,7930
4.485720621,451,2023.06,7932
4.613068536,642,2961.59,7934
4.248822581,620,2634.27,7938
5.150460251,239,1230.96,7940
3.742335907,518,1938.53,7942
3.491083333,600,2094.65,7944
4.13316156,718,2967.61,7946
4.224205607,535,2259.95,7948
3.605848453,937,3378.68,7950
3.719327273,550,2045.63,7954
4.38629717,424,1859.79,7956
4.208196721,366,1540.2,7958
3.859928401,419,1617.31,7960
4.074681648,534,2175.88,7962
3.352835821,603,2021.76,7964
2.876132931,662,1904,7968
3.463791574,451,1562.17,7972
3.393481848,606,2056.45,7974
3.754050633,948,3558.84,7976
3.849384117,617,2375.07,7978
3.158318318,333,1051.72,7980
2.994314442,547,1637.89,7982
3.790361011,277,1049.93,7984
4.075934489,519,2115.41,7986
3.070482234,394,1209.77,7990
2.767326733,101,279.5,7994
3.792679045,754,2859.68,7998
2.921557047,745,2176.56,8000
4.05004451,674,2729.73,8002
2.799096573,642,1797.02,8004
2.46393733,734,1808.53,8006
3.718745875,303,1126.78,8008
3.351045752,306,1025.42,8010
1.591407407,540,859.36,8014
3.722878412,403,1500.32,8016
4.657144907,697,3246.03,8018
3.767385621,459,1729.23,8020
4.015083333,600,2409.05,8022
4.185101781,786,3289.49,8024
3.688766716,673,2482.54,8026
3.938315364,742,2922.23,8028
4.744934426,610,2894.41,8030
3.17048926,838,2656.87,8032
2.87575663,641,1843.36,8036
3.924255319,376,1475.52,8038
2.977130045,669,1991.7,8040
3.210928144,1002,3217.35,8048
4.992670157,382,1907.2,8050
3.973091603,524,2081.9,8052
4.857355865,503,2443.25,8054
5.078851064,235,1193.53,8056
3.933030303,528,2076.64,8058
4.354457364,516,2246.9,8060
4.622959184,392,1812.2,8062
4.710501393,359,1691.07,8064
3.143817481,778,2445.89,8066
5.471459627,322,1761.81,8070
3.886799363,628,2440.91,8080
4.181691057,615,2571.74,8082
3.659096154,520,1902.73,8084
4.4786875,320,1433.18,8086
3.348382353,476,1593.83,8088
2.788294574,387,1079.07,8090
3.721064935,385,1432.61,8092
2.938510029,349,1025.54,8094
3.061160714,560,1714.25,8098
2.951915367,449,1325.41,8100
2.650919881,337,893.36,8102
2.976925676,592,1762.34,8104
4.596640927,518,2381.06,8106
4.829452055,438,2115.3,8108
4.26156044,455,1939.01,8110
4.031666667,708,2854.42,8114
4.141745763,590,2443.63,8118
5.009534884,602,3015.74,8120
4.81618123,309,1488.2,8122
3.567838746,893,3186.08,8124
3.175996504,572,1816.67,8128
4.418303571,672,2969.1,8130
3.366626866,335,1127.82,8136
4.366699219,512,2235.75,8138
4.695585586,222,1042.42,8142
4.181770186,322,1346.53,8146
3.30346087,575,1899.49,8154
4.496954887,532,2392.38,8156
3.493843931,692,2417.74,8158
3.517791045,335,1178.46,8160
3.322687861,346,1149.65,8162
4.414487535,722,3187.26,8166
4.371219512,492,2150.64,8172
4.065942699,1082,4399.35,8174
4.018049922,641,2575.57,8176
3.697551487,437,1615.83,8178
2.859529148,446,1275.35,8180
3.616990291,412,1490.2,8182
2.993181019,569,1703.12,8184
4.431538462,429,1901.13,8190
4.439655172,522,2317.5,8196
3.85465798,307,1183.38,8200
3.564369159,856,3051.1,8204
4.255379747,632,2689.4,8206
3.413786982,507,1730.79,8208
4.143229399,449,1860.31,8214
3.443413174,668,2300.2,8218
3.332229965,287,956.35,8222
5.198457711,201,1044.89,8232
3.712952924,701,2602.78,8238
3.58183908,435,1558.1,8240
3.581891892,407,1457.83,8242
3.714398034,814,3023.52,8246
4.251732169,687,2920.94,8248
4.883930197,659,3218.51,8250
5.310943396,371,1970.36,8252
4.212194444,720,3032.78,8254
3.979215686,408,1623.52,8256
3.449212828,686,2366.16,8262
5.124064516,620,3176.92,8266
3.450643729,901,3109.03,8268
4.40701087,552,2432.67,8270
4.09845283,530,2172.18,8272
4.118473451,452,1861.55,8274
5.779423868,486,2808.8,8276
5.275579196,423,2231.57,8278
5.700558376,394,2246.02,8282
5.228510029,349,1824.75,8284
4.610997732,441,2033.45,8286
3.822544248,452,1727.79,8288
2.154047976,667,1436.75,8290
3.46954,500,1734.77,8294
3.17344,250,793.36,8296
4.9674375,480,2384.37,8300
4.259191176,408,1737.75,8308
4.339816514,545,2365.2,8310
3.623058824,595,2155.72,8314
3.917730375,586,2295.79,8316
5.079649485,485,2463.63,8322
4.020163636,550,2211.09,8326
4.522992701,548,2478.6,8328
3.896321627,541,2107.91,8330
3.688404727,677,2497.05,8332
5.098103161,601,3063.96,8340
4.401836735,588,2588.28,8342
4.247942708,384,1631.21,8344
4.12347181,674,2779.22,8346
4.263408521,399,1701.1,8352
4.805915493,355,1706.1,8354
3.146883721,645,2029.74,8358
1.838739316,936,1721.06,8364
3.128269755,734,2296.15,8366
4.393090379,343,1506.83,8368
3.867048055,437,1689.9,8378
2.962670025,397,1176.18,8384
2.914478673,844,2459.82,8386
3.344225806,620,2073.42,8392
3.419316239,585,2000.3,8394
3.146783296,886,2788.05,8396
4.198228155,412,1729.67,8398
4.808285714,350,1682.9,8400
3.896021053,475,1850.61,8402
3.536394687,527,1863.68,8404
3.530896445,647,2284.49,8406
3.89262963,270,1051.01,8408
3.03019403,670,2030.23,8412
4.124789082,403,1662.29,8414
3.387966387,595,2015.84,8418
4.380027778,360,1576.81,8422
3.945731707,574,2264.85,8424
4.143642105,475,1968.23,8426
4.919086957,230,1131.39,8428
3.989982609,575,2294.24,8432
4.906956522,368,1805.76,8434
3.223536842,475,1531.18,8436
3.874611033,707,2739.35,8444
3.920971039,587,2301.61,8448
4.255375303,413,1757.47,8450
4.127383628,623,2571.36,8452
3.870210356,618,2391.79,8454
4.952418033,488,2416.78,8456
5.8148394,467,2715.53,8458
5.617506053,413,2320.03,8460
3.916318493,584,2287.13,8462
4.064098361,305,1239.55,8464
5.373883333,600,3224.33,8466
3.82648062,645,2468.08,8468
5.271543408,311,1639.45,8470
5.557317073,451,2506.35,8472
3.075101215,494,1519.1,8478
3.902069717,459,1791.05,8480
3.002421875,512,1537.24,8482
4.07300578,519,2113.89,8484
3.639216867,498,1812.33,8486
3.13919837,736,2310.45,8488
4.003545648,471,1885.67,8492
3.357151703,646,2168.72,8496
5.994068522,467,2799.23,8498
5.453194192,551,3004.71,8500
4.614021244,659,3040.64,8502
4.330274223,547,2368.66,8506
4.667586207,290,1353.6,8508
4.31365416,613,2644.27,8510
3.735776173,831,3104.43,8514
4.263714734,638,2720.25,8520
4.362037037,540,2355.5,8522
4.148458418,493,2045.19,8524
5.087528604,437,2223.25,8526
5.394026258,457,2465.07,8528
4.163266332,398,1656.98,8532
4.917221172,529,2601.21,8534
4.003939732,896,3587.53,8536
5.660303797,395,2235.82,8538
3.363820034,589,1981.29,8542
3.195969582,526,1681.08,8548
3.992631579,266,1062.04,8550
3.074446721,976,3000.66,8554
3.530958188,574,2026.77,8558
4.604153005,183,842.56,8560
4.491695279,466,2093.13,8564
5.509620438,685,3774.09,8566
4.597804878,574,2639.14,8570
4.721933216,569,2686.78,8572
4.880118343,507,2474.22,8574
3.523349436,621,2188,8580
3.725112613,444,1653.95,8582
4.242611219,517,2193.43,8586
4.068358586,396,1611.07,8592
4.627178082,365,1688.92,8594
3.543663551,535,1895.86,8596
3.093730835,587,1816.02,8598
4.668052632,190,886.93,8600
4.212727273,440,1853.6,8602
3.559896104,385,1370.56,8604
4.345092251,271,1177.52,8614
3.391129568,602,2041.46,8620
3.552458809,789,2802.89,8622
3.625754527,994,3604,8624
3.024457143,875,2646.4,8626
3.796129032,465,1765.2,8630
3.654154334,946,3456.83,8632
6.553125,272,1782.45,8636
2.956289708,787,2326.6,8638
4.518886463,458,2069.65,8640
4.482907489,227,1017.62,8642
4.33589404,302,1309.44,8644
4.26756705,522,2227.67,8646
4.095205184,463,1896.08,8648
4.770782998,447,2132.54,8650
4.91744511,501,2463.64,8652
3.539591837,490,1734.4,8654
3.923876652,908,3562.88,8658
5.76443299,291,1677.45,8660
6.146285141,498,3060.85,8662
5.567625483,518,2884.03,8664
3.690308725,745,2749.28,8670
5.129413093,443,2272.33,8676
5.120577617,277,1418.4,8678
4.426806723,476,2107.16,8682
2.867603748,747,2142.1,8684
4.534968944,322,1460.26,8686
3.996045977,435,1738.28,8688
4.146994681,376,1559.27,8690
5.137658349,521,2676.72,8692
4.246905537,614,2607.6,8696
4.533133858,635,2878.54,8698
4.159965035,286,1189.75,8702
4.650759219,461,2144,8704
4.358262069,725,3159.74,8706
4.830186335,322,1555.32,8708
5.110519481,462,2361.06,8712
6.188416031,524,3242.73,8714
4.297860825,388,1667.57,8716
3.318165138,763,2531.76,8722
3.354932249,738,2475.94,8726
3.458479452,730,2524.69,8728
4.110563063,444,1825.09,8730
3.677003995,751,2761.43,8736
4.309148265,634,2732,8738
4.562829787,470,2144.53,8740
3.912476943,759,2969.57,8742
4.335047081,531,2301.91,8744
4.025,328,1320.2,8746
4.697171717,297,1395.06,8748
4.106032864,426,1749.17,8750
3.805814978,454,1727.84,8754
3.526589404,604,2130.06,8756
7.037368421,532,3743.88,8760
3.619101498,601,2175.08,8766
3.867519501,641,2479.08,8770
5.373867925,106,569.63,8772
2.942170543,774,2277.24,8774
4.385479452,292,1280.56,8776
3.999781879,596,2383.87,8778
3.135783133,747,2342.43,8782
2.434895314,1003,2442.2,8786
4.833778338,397,1919.01,8790
2.228168317,202,450.09,8794
2.650120482,166,439.92,8796
4.072763158,228,928.59,8798
3.834726225,347,1330.65,8800
3.082267366,763,2351.77,8804
4.047361647,777,3144.8,8806
3.990934891,599,2390.57,8810
3.289813754,698,2296.29,8812
4.235209125,263,1113.86,8824
3.180028736,696,2213.3,8828
3.825476673,493,1885.96,8830
3.703498233,283,1048.09,8836
2.906488479,1085,3153.54,8838
4.694423077,312,1464.66,8840
4.33429878,656,2843.3,8842
4.532096354,768,3480.65,8844
3.507027559,508,1781.57,8848
4.272700587,511,2183.35,8850
4.140180723,332,1374.54,8852
3.397015504,774,2629.29,8854
3.617391842,809,2926.47,8856
3.450766378,809,2791.67,8858
4.657166667,60,279.43,8862
4.260733229,641,2731.13,8866
4.415361702,470,2075.22,8876
4.472584951,824,3685.41,8878
4.417070218,413,1824.25,8884
2.865937161,923,2645.26,8888
3.427078891,938,3214.6,8892
3.716141125,907,3370.54,8894
4.380753846,650,2847.49,8896
4.715121951,574,2706.48,8900
4.648738255,745,3463.31,8902
4.949504951,404,1999.6,8904
3.40640264,303,1032.14,8908
4.135800712,843,3486.48,8910
4.511489676,678,3058.79,8912
5.636160714,224,1262.5,8914
4.006812977,524,2099.57,8916
2.486092715,755,1877,8918
3.476328671,858,2982.69,8920
2.919609484,717,2093.36,8922
2.133703704,405,864.15,8924
4.306512195,410,1765.67,8926
4.618290398,427,1972.01,8932
3.609671362,639,2306.58,8934
3.909909584,553,2162.18,8936
3.462574257,505,1748.6,8938
3.689789965,857,3162.15,8940
3.593727811,676,2429.36,8942
4.664624506,506,2360.3,8944
5.032590674,193,971.29,8950
3.996271186,413,1650.46,8954
3.534376997,313,1106.26,8956
3.667352342,491,1800.67,8958
3.687886497,511,1884.51,8962
3.817761194,201,767.37,8964
4.086065574,183,747.75,8966
3.079620462,606,1866.25,8968
3.632448071,674,2448.27,8970
4.20616179,581,2443.78,8978
4.106340509,511,2098.34,8982
3.289267241,696,2289.33,8984
4.190296296,135,565.69,8986
2.896690442,701,2030.58,8990
4.352402402,666,2898.7,9002
4.394833808,1053,4627.76,9006
4.237803279,610,2585.06,9008
4.687997097,689,3230.03,9014
3.756757813,768,2885.19,9018
3.943905109,548,2161.26,9020
4.252206573,639,2717.16,9022
5.01066838,389,1949.15,9024
4.692084168,499,2341.35,9026
4.478475248,505,2261.63,9030
3.827441441,555,2124.23,9036
3.924551539,747,2931.64,9040
4.815343137,612,2946.99,9042
5.354255319,376,2013.2,9046
4.612518519,810,3736.14,9052
4.096203125,640,2621.57,9054
4.724886364,440,2078.95,9056
4.639189189,296,1373.2,9058
4.267662835,522,2227.72,9060
8.636689189,148,1278.23,9066
3.794646465,693,2629.69,9070
4.644241164,481,2233.88,9076
4.833510972,319,1541.89,9078
4.494297994,698,3137.02,9080
3.938107448,819,3225.31,9084
4.648637236,521,2421.94,9086
3.467955975,636,2205.62,9088
4.055614035,684,2774.04,9090
3.78245509,668,2526.68,9092
5.057020548,292,1476.65,9094
4.458446069,547,2438.77,9096
3.991353135,606,2418.76,9100
4.165043029,581,2419.89,9104
2.484868035,682,1694.68,9106
4.204216028,574,2413.22,9108
4.305597148,561,2415.44,9110
3.495949765,637,2226.92,9112
4.284226006,646,2767.61,9124
4.078191489,564,2300.1,9128
3.817244094,508,1939.16,9130
3.95588785,749,2962.96,9132
3.208567901,810,2598.94,9136
3.15265625,576,1815.93,9138
3.361825558,493,1657.38,9140
3.568325243,412,1470.15,9144
4.134139785,558,2306.85,9146
4.154347826,437,1815.45,9148
2.568079625,854,2193.14,9152
3.829252971,589,2255.43,9154
3.23776618,479,1550.89,9156
4.6848,325,1522.56,9160
2.939603175,630,1851.95,9162
3.248675722,589,1913.47,9164
3.847319317,761,2927.81,9166
2.004285714,7,14.03,9168
3.824188482,764,2921.68,9170
3.756817473,641,2408.12,9172
3.772240437,549,2070.96,9176
2.973768707,735,2185.72,9180
4.139057715,849,3514.06,9182
2.987784156,871,2602.36,9190
3.225227723,505,1628.74,9192
4.152,755,3134.76,9194
3.708795547,988,3664.29,9202
4.182418208,703,2940.24,9204
3.643785377,848,3089.93,9208
3.625975395,569,2063.18,9210
4.715308057,633,2984.79,9212
4.241339623,530,2247.91,9216
3.876289181,989,3833.65,9218
4.243224299,428,1816.1,9222
2.09255132,682,1427.12,9224
3.044053724,819,2493.08,9226
2.788943218,634,1768.19,9228
5.6425,108,609.39,9232
3.286525547,685,2251.27,9236
1.541890909,550,848.04,9240
4.267647059,68,290.2,9242
2.786088993,427,1189.66,9244
3.271086957,230,752.35,9246
4.030032258,310,1249.31,9248
3.006391478,751,2257.8,9254
2.826525424,826,2334.71,9256
3.059481132,848,2594.44,9258
3.468549618,655,2271.9,9260
3.955644068,590,2333.83,9262
3.734381188,808,3017.38,9264
5.506224066,241,1327,9266
4.80147929,676,3245.8,9268
4.883409379,789,3853.01,9270
4.187623907,686,2872.71,9272
4.26256135,652,2779.19,9276
4.352380952,42,182.8,9278
3.815135453,849,3239.05,9282
4.052646503,529,2143.85,9284
3.851908397,262,1009.2,9286
3.983967391,552,2199.15,9288
4.238129252,588,2492.02,9292
4.985675676,333,1660.23,9294
4.24703125,640,2718.1,9296
4.157772512,633,2631.87,9300
3.413699732,746,2546.62,9302
4.009839357,249,998.45,9306
4.006365546,476,1907.03,9308
3.894358178,966,3761.95,9310
4.558883792,654,2981.51,9312
3.581282328,928,3323.43,9318
4.375147392,441,1929.44,9324
4.057296786,529,2146.31,9330
4.16453125,320,1332.65,9334
4.116340956,481,1979.96,9336
4.64460241,415,1927.51,9340
4.67706334,521,2436.75,9342
3.916687307,646,2530.18,9344
4.116458333,720,2963.85,9346
2.531461039,616,1559.38,9354
2.44267148,554,1353.24,9356
1.630167832,715,1165.57,9358
3.003597734,353,1060.27,9360
6.997852761,163,1140.65,9364
3.588947368,741,2659.41,9366
4.24091352,821,3481.79,9370
4.708261759,489,2302.34,9372
3.961084656,378,1497.29,9374
4.405084746,177,779.7,9380
